"MTU (UTC)","Area","Sequence","Day-ahead Price (GBP/MWh)","Intraday Period (UTC)","Intraday Price (GBP/MWh)"
"29/05/2017 14:00:00 - 29/05/2017 15:00:00","BZN|GB","Without Sequence","34.51","",""
"29/05/2017 15:00:00 - 29/05/2017 16:00:00","BZN|GB","Without Sequence","37.93","",""
"29/05/2017 16:00:00 - 29/05/2017 17:00:00","BZN|GB","Without Sequence","50.07","",""
"29/05/2017 17:00:00 - 29/05/2017 18:00:00","BZN|GB","Without Sequence","58.00","",""
"29/05/2017 18:00:00 - 29/05/2017 19:00:00","BZN|GB","Without Sequence","55.09","",""
"29/05/2017 19:00:00 - 29/05/2017 20:00:00","BZN|GB","Without Sequence","44.04","",""
"29/05/2017 20:00:00 - 29/05/2017 21:00:00","BZN|GB","Without Sequence","47.63","",""
"29/05/2017 21:00:00 - 29/05/2017 22:00:00","BZN|GB","Without Sequence","40.00","",""
"29/05/2017 22:00:00 - 29/05/2017 23:00:00","BZN|GB","Without Sequence","51.50","",""
"29/05/2017 23:00:00 - 30/05/2017 00:00:00","BZN|GB","Without Sequence","35.96","",""
"30/05/2017 00:00:00 - 30/05/2017 01:00:00","BZN|GB","Without Sequence","36.47","",""
"30/05/2017 01:00:00 - 30/05/2017 02:00:00","BZN|GB","Without Sequence","33.57","",""
"30/05/2017 02:00:00 - 30/05/2017 03:00:00","BZN|GB","Without Sequence","33.31","",""
"30/05/2017 03:00:00 - 30/05/2017 04:00:00","BZN|GB","Without Sequence","32.96","",""
"30/05/2017 04:00:00 - 30/05/2017 05:00:00","BZN|GB","Without Sequence","34.14","",""
"30/05/2017 05:00:00 - 30/05/2017 06:00:00","BZN|GB","Without Sequence","44.50","",""
"30/05/2017 06:00:00 - 30/05/2017 07:00:00","BZN|GB","Without Sequence","46.53","",""
"30/05/2017 07:00:00 - 30/05/2017 08:00:00","BZN|GB","Without Sequence","53.37","",""
"30/05/2017 08:00:00 - 30/05/2017 09:00:00","BZN|GB","Without Sequence","57.91","",""
"30/05/2017 09:00:00 - 30/05/2017 10:00:00","BZN|GB","Without Sequence","44.98","",""
"30/05/2017 10:00:00 - 30/05/2017 11:00:00","BZN|GB","Without Sequence","43.58","",""
"30/05/2017 11:00:00 - 30/05/2017 12:00:00","BZN|GB","Without Sequence","40.93","",""
"30/05/2017 12:00:00 - 30/05/2017 13:00:00","BZN|GB","Without Sequence","34.10","",""
"30/05/2017 13:00:00 - 30/05/2017 14:00:00","BZN|GB","Without Sequence","32.63","",""
"30/05/2017 14:00:00 - 30/05/2017 15:00:00","BZN|GB","Without Sequence","31.85","",""
"30/05/2017 15:00:00 - 30/05/2017 16:00:00","BZN|GB","Without Sequence","31.91","",""
"30/05/2017 16:00:00 - 30/05/2017 17:00:00","BZN|GB","Without Sequence","36.10","",""
"30/05/2017 17:00:00 - 30/05/2017 18:00:00","BZN|GB","Without Sequence","38.87","",""
"30/05/2017 18:00:00 - 30/05/2017 19:00:00","BZN|GB","Without Sequence","35.95","",""
"30/05/2017 19:00:00 - 30/05/2017 20:00:00","BZN|GB","Without Sequence","35.66","",""
"30/05/2017 20:00:00 - 30/05/2017 21:00:00","BZN|GB","Without Sequence","46.66","",""
"30/05/2017 21:00:00 - 30/05/2017 22:00:00","BZN|GB","Without Sequence","39.00","",""
"30/05/2017 22:00:00 - 30/05/2017 23:00:00","BZN|GB","Without Sequence","36.63","",""
"30/05/2017 23:00:00 - 31/05/2017 00:00:00","BZN|GB","Without Sequence","32.98","",""
"31/05/2017 00:00:00 - 31/05/2017 01:00:00","BZN|GB","Without Sequence","33.91","",""
"31/05/2017 01:00:00 - 31/05/2017 02:00:00","BZN|GB","Without Sequence","32.65","",""
"31/05/2017 02:00:00 - 31/05/2017 03:00:00","BZN|GB","Without Sequence","32.34","",""
"31/05/2017 03:00:00 - 31/05/2017 04:00:00","BZN|GB","Without Sequence","32.48","",""
"31/05/2017 04:00:00 - 31/05/2017 05:00:00","BZN|GB","Without Sequence","33.97","",""
"31/05/2017 05:00:00 - 31/05/2017 06:00:00","BZN|GB","Without Sequence","37.95","",""
"31/05/2017 06:00:00 - 31/05/2017 07:00:00","BZN|GB","Without Sequence","42.64","",""
"31/05/2017 07:00:00 - 31/05/2017 08:00:00","BZN|GB","Without Sequence","46.77","",""
"31/05/2017 08:00:00 - 31/05/2017 09:00:00","BZN|GB","Without Sequence","49.00","",""
"31/05/2017 09:00:00 - 31/05/2017 10:00:00","BZN|GB","Without Sequence","46.77","",""
"31/05/2017 10:00:00 - 31/05/2017 11:00:00","BZN|GB","Without Sequence","43.17","",""
"31/05/2017 11:00:00 - 31/05/2017 12:00:00","BZN|GB","Without Sequence","39.50","",""
"31/05/2017 12:00:00 - 31/05/2017 13:00:00","BZN|GB","Without Sequence","41.46","",""
"31/05/2017 13:00:00 - 31/05/2017 14:00:00","BZN|GB","Without Sequence","39.74","",""
"31/05/2017 14:00:00 - 31/05/2017 15:00:00","BZN|GB","Without Sequence","35.47","",""
"31/05/2017 15:00:00 - 31/05/2017 16:00:00","BZN|GB","Without Sequence","41.07","",""
"31/05/2017 16:00:00 - 31/05/2017 17:00:00","BZN|GB","Without Sequence","51.71","",""
"31/05/2017 17:00:00 - 31/05/2017 18:00:00","BZN|GB","Without Sequence","52.92","",""
"31/05/2017 18:00:00 - 31/05/2017 19:00:00","BZN|GB","Without Sequence","56.04","",""
"31/05/2017 19:00:00 - 31/05/2017 20:00:00","BZN|GB","Without Sequence","40.00","",""
"31/05/2017 20:00:00 - 31/05/2017 21:00:00","BZN|GB","Without Sequence","40.19","",""
"31/05/2017 21:00:00 - 31/05/2017 22:00:00","BZN|GB","Without Sequence","34.29","",""
"31/05/2017 22:00:00 - 31/05/2017 23:00:00","BZN|GB","Without Sequence","41.95","",""
"31/05/2017 23:00:00 - 01/06/2017 00:00:00","BZN|GB","Without Sequence","36.97","",""
"01/06/2017 00:00:00 - 01/06/2017 01:00:00","BZN|GB","Without Sequence","32.87","",""
"01/06/2017 01:00:00 - 01/06/2017 02:00:00","BZN|GB","Without Sequence","31.39","",""
"01/06/2017 02:00:00 - 01/06/2017 03:00:00","BZN|GB","Without Sequence","29.98","",""
"01/06/2017 03:00:00 - 01/06/2017 04:00:00","BZN|GB","Without Sequence","29.54","",""
"01/06/2017 04:00:00 - 01/06/2017 05:00:00","BZN|GB","Without Sequence","31.00","",""
"01/06/2017 05:00:00 - 01/06/2017 06:00:00","BZN|GB","Without Sequence","35.43","",""
"01/06/2017 06:00:00 - 01/06/2017 07:00:00","BZN|GB","Without Sequence","36.90","",""
"01/06/2017 07:00:00 - 01/06/2017 08:00:00","BZN|GB","Without Sequence","44.71","",""
"01/06/2017 08:00:00 - 01/06/2017 09:00:00","BZN|GB","Without Sequence","46.49","",""
"01/06/2017 09:00:00 - 01/06/2017 10:00:00","BZN|GB","Without Sequence","40.28","",""
"01/06/2017 10:00:00 - 01/06/2017 11:00:00","BZN|GB","Without Sequence","36.92","",""
"01/06/2017 11:00:00 - 01/06/2017 12:00:00","BZN|GB","Without Sequence","33.34","",""
"01/06/2017 12:00:00 - 01/06/2017 13:00:00","BZN|GB","Without Sequence","34.59","",""
"01/06/2017 13:00:00 - 01/06/2017 14:00:00","BZN|GB","Without Sequence","30.82","",""
"01/06/2017 14:00:00 - 01/06/2017 15:00:00","BZN|GB","Without Sequence","31.58","",""
"01/06/2017 15:00:00 - 01/06/2017 16:00:00","BZN|GB","Without Sequence","38.26","",""
"01/06/2017 16:00:00 - 01/06/2017 17:00:00","BZN|GB","Without Sequence","46.04","",""
"01/06/2017 17:00:00 - 01/06/2017 18:00:00","BZN|GB","Without Sequence","51.55","",""
"01/06/2017 18:00:00 - 01/06/2017 19:00:00","BZN|GB","Without Sequence","53.97","",""
"01/06/2017 19:00:00 - 01/06/2017 20:00:00","BZN|GB","Without Sequence","50.00","",""
"01/06/2017 20:00:00 - 01/06/2017 21:00:00","BZN|GB","Without Sequence","42.00","",""
"01/06/2017 21:00:00 - 01/06/2017 22:00:00","BZN|GB","Without Sequence","36.00","",""
"01/06/2017 22:00:00 - 01/06/2017 23:00:00","BZN|GB","Without Sequence","40.60","",""
"01/06/2017 23:00:00 - 02/06/2017 00:00:00","BZN|GB","Without Sequence","36.93","",""
"02/06/2017 00:00:00 - 02/06/2017 01:00:00","BZN|GB","Without Sequence","33.32","",""
"02/06/2017 01:00:00 - 02/06/2017 02:00:00","BZN|GB","Without Sequence","32.05","",""
"02/06/2017 02:00:00 - 02/06/2017 03:00:00","BZN|GB","Without Sequence","31.44","",""
"02/06/2017 03:00:00 - 02/06/2017 04:00:00","BZN|GB","Without Sequence","31.12","",""
"02/06/2017 04:00:00 - 02/06/2017 05:00:00","BZN|GB","Without Sequence","31.82","",""
"02/06/2017 05:00:00 - 02/06/2017 06:00:00","BZN|GB","Without Sequence","35.99","",""
"02/06/2017 06:00:00 - 02/06/2017 07:00:00","BZN|GB","Without Sequence","37.12","",""
"02/06/2017 07:00:00 - 02/06/2017 08:00:00","BZN|GB","Without Sequence","46.19","",""
"02/06/2017 08:00:00 - 02/06/2017 09:00:00","BZN|GB","Without Sequence","53.53","",""
"02/06/2017 09:00:00 - 02/06/2017 10:00:00","BZN|GB","Without Sequence","46.99","",""
"02/06/2017 10:00:00 - 02/06/2017 11:00:00","BZN|GB","Without Sequence","45.22","",""
"02/06/2017 11:00:00 - 02/06/2017 12:00:00","BZN|GB","Without Sequence","36.50","",""
"02/06/2017 12:00:00 - 02/06/2017 13:00:00","BZN|GB","Without Sequence","33.04","",""
"02/06/2017 13:00:00 - 02/06/2017 14:00:00","BZN|GB","Without Sequence","31.63","",""
"02/06/2017 14:00:00 - 02/06/2017 15:00:00","BZN|GB","Without Sequence","32.39","",""
"02/06/2017 15:00:00 - 02/06/2017 16:00:00","BZN|GB","Without Sequence","35.76","",""
"02/06/2017 16:00:00 - 02/06/2017 17:00:00","BZN|GB","Without Sequence","48.70","",""
"02/06/2017 17:00:00 - 02/06/2017 18:00:00","BZN|GB","Without Sequence","49.82","",""
"02/06/2017 18:00:00 - 02/06/2017 19:00:00","BZN|GB","Without Sequence","50.85","",""
"02/06/2017 19:00:00 - 02/06/2017 20:00:00","BZN|GB","Without Sequence","42.35","",""
"02/06/2017 20:00:00 - 02/06/2017 21:00:00","BZN|GB","Without Sequence","37.80","",""
"02/06/2017 21:00:00 - 02/06/2017 22:00:00","BZN|GB","Without Sequence","33.00","",""
"02/06/2017 22:00:00 - 02/06/2017 23:00:00","BZN|GB","Without Sequence","47.00","",""
"02/06/2017 23:00:00 - 03/06/2017 00:00:00","BZN|GB","Without Sequence","41.92","",""
"03/06/2017 00:00:00 - 03/06/2017 01:00:00","BZN|GB","Without Sequence","36.73","",""
"03/06/2017 01:00:00 - 03/06/2017 02:00:00","BZN|GB","Without Sequence","32.91","",""
"03/06/2017 02:00:00 - 03/06/2017 03:00:00","BZN|GB","Without Sequence","32.92","",""
"03/06/2017 03:00:00 - 03/06/2017 04:00:00","BZN|GB","Without Sequence","31.32","",""
"03/06/2017 04:00:00 - 03/06/2017 05:00:00","BZN|GB","Without Sequence","31.08","",""
"03/06/2017 05:00:00 - 03/06/2017 06:00:00","BZN|GB","Without Sequence","32.50","",""
"03/06/2017 06:00:00 - 03/06/2017 07:00:00","BZN|GB","Without Sequence","30.53","",""
"03/06/2017 07:00:00 - 03/06/2017 08:00:00","BZN|GB","Without Sequence","45.00","",""
"03/06/2017 08:00:00 - 03/06/2017 09:00:00","BZN|GB","Without Sequence","54.01","",""
"03/06/2017 09:00:00 - 03/06/2017 10:00:00","BZN|GB","Without Sequence","50.20","",""
"03/06/2017 10:00:00 - 03/06/2017 11:00:00","BZN|GB","Without Sequence","38.03","",""
"03/06/2017 11:00:00 - 03/06/2017 12:00:00","BZN|GB","Without Sequence","32.55","",""
"03/06/2017 12:00:00 - 03/06/2017 13:00:00","BZN|GB","Without Sequence","30.00","",""
"03/06/2017 13:00:00 - 03/06/2017 14:00:00","BZN|GB","Without Sequence","30.00","",""
"03/06/2017 14:00:00 - 03/06/2017 15:00:00","BZN|GB","Without Sequence","29.53","",""
"03/06/2017 15:00:00 - 03/06/2017 16:00:00","BZN|GB","Without Sequence","30.90","",""
"03/06/2017 16:00:00 - 03/06/2017 17:00:00","BZN|GB","Without Sequence","33.52","",""
"03/06/2017 17:00:00 - 03/06/2017 18:00:00","BZN|GB","Without Sequence","39.69","",""
"03/06/2017 18:00:00 - 03/06/2017 19:00:00","BZN|GB","Without Sequence","43.62","",""
"03/06/2017 19:00:00 - 03/06/2017 20:00:00","BZN|GB","Without Sequence","48.00","",""
"03/06/2017 20:00:00 - 03/06/2017 21:00:00","BZN|GB","Without Sequence","49.24","",""
"03/06/2017 21:00:00 - 03/06/2017 22:00:00","BZN|GB","Without Sequence","38.87","",""
"03/06/2017 22:00:00 - 03/06/2017 23:00:00","BZN|GB","Without Sequence","41.84","",""
"03/06/2017 23:00:00 - 04/06/2017 00:00:00","BZN|GB","Without Sequence","32.23","",""
"04/06/2017 00:00:00 - 04/06/2017 01:00:00","BZN|GB","Without Sequence","32.97","",""
"04/06/2017 01:00:00 - 04/06/2017 02:00:00","BZN|GB","Without Sequence","31.43","",""
"04/06/2017 02:00:00 - 04/06/2017 03:00:00","BZN|GB","Without Sequence","29.99","",""
"04/06/2017 03:00:00 - 04/06/2017 04:00:00","BZN|GB","Without Sequence","25.00","",""
"04/06/2017 04:00:00 - 04/06/2017 05:00:00","BZN|GB","Without Sequence","21.08","",""
"04/06/2017 05:00:00 - 04/06/2017 06:00:00","BZN|GB","Without Sequence","25.00","",""
"04/06/2017 06:00:00 - 04/06/2017 07:00:00","BZN|GB","Without Sequence","26.00","",""
"04/06/2017 07:00:00 - 04/06/2017 08:00:00","BZN|GB","Without Sequence","32.50","",""
"04/06/2017 08:00:00 - 04/06/2017 09:00:00","BZN|GB","Without Sequence","32.50","",""
"04/06/2017 09:00:00 - 04/06/2017 10:00:00","BZN|GB","Without Sequence","33.58","",""
"04/06/2017 10:00:00 - 04/06/2017 11:00:00","BZN|GB","Without Sequence","37.42","",""
"04/06/2017 11:00:00 - 04/06/2017 12:00:00","BZN|GB","Without Sequence","37.57","",""
"04/06/2017 12:00:00 - 04/06/2017 13:00:00","BZN|GB","Without Sequence","32.50","",""
"04/06/2017 13:00:00 - 04/06/2017 14:00:00","BZN|GB","Without Sequence","31.32","",""
"04/06/2017 14:00:00 - 04/06/2017 15:00:00","BZN|GB","Without Sequence","31.53","",""
"04/06/2017 15:00:00 - 04/06/2017 16:00:00","BZN|GB","Without Sequence","40.00","",""
"04/06/2017 16:00:00 - 04/06/2017 17:00:00","BZN|GB","Without Sequence","33.87","",""
"04/06/2017 17:00:00 - 04/06/2017 18:00:00","BZN|GB","Without Sequence","45.00","",""
"04/06/2017 18:00:00 - 04/06/2017 19:00:00","BZN|GB","Without Sequence","49.90","",""
"04/06/2017 19:00:00 - 04/06/2017 20:00:00","BZN|GB","Without Sequence","49.94","",""
"04/06/2017 20:00:00 - 04/06/2017 21:00:00","BZN|GB","Without Sequence","49.99","",""
"04/06/2017 21:00:00 - 04/06/2017 22:00:00","BZN|GB","Without Sequence","36.74","",""
"04/06/2017 22:00:00 - 04/06/2017 23:00:00","BZN|GB","Without Sequence","36.95","",""
"04/06/2017 23:00:00 - 05/06/2017 00:00:00","BZN|GB","Without Sequence","35.97","",""
"05/06/2017 00:00:00 - 05/06/2017 01:00:00","BZN|GB","Without Sequence","32.48","",""
"05/06/2017 01:00:00 - 05/06/2017 02:00:00","BZN|GB","Without Sequence","31.91","",""
"05/06/2017 02:00:00 - 05/06/2017 03:00:00","BZN|GB","Without Sequence","27.48","",""
"05/06/2017 03:00:00 - 05/06/2017 04:00:00","BZN|GB","Without Sequence","23.97","",""
"05/06/2017 04:00:00 - 05/06/2017 05:00:00","BZN|GB","Without Sequence","25.30","",""
"05/06/2017 05:00:00 - 05/06/2017 06:00:00","BZN|GB","Without Sequence","31.75","",""
"05/06/2017 06:00:00 - 05/06/2017 07:00:00","BZN|GB","Without Sequence","30.39","",""
"05/06/2017 07:00:00 - 05/06/2017 08:00:00","BZN|GB","Without Sequence","38.67","",""
"05/06/2017 08:00:00 - 05/06/2017 09:00:00","BZN|GB","Without Sequence","39.99","",""
"05/06/2017 09:00:00 - 05/06/2017 10:00:00","BZN|GB","Without Sequence","32.25","",""
"05/06/2017 10:00:00 - 05/06/2017 11:00:00","BZN|GB","Without Sequence","37.27","",""
"05/06/2017 11:00:00 - 05/06/2017 12:00:00","BZN|GB","Without Sequence","37.48","",""
"05/06/2017 12:00:00 - 05/06/2017 13:00:00","BZN|GB","Without Sequence","33.95","",""
"05/06/2017 13:00:00 - 05/06/2017 14:00:00","BZN|GB","Without Sequence","34.15","",""
"05/06/2017 14:00:00 - 05/06/2017 15:00:00","BZN|GB","Without Sequence","46.51","",""
"05/06/2017 15:00:00 - 05/06/2017 16:00:00","BZN|GB","Without Sequence","55.43","",""
"05/06/2017 16:00:00 - 05/06/2017 17:00:00","BZN|GB","Without Sequence","54.99","",""
"05/06/2017 17:00:00 - 05/06/2017 18:00:00","BZN|GB","Without Sequence","54.94","",""
"05/06/2017 18:00:00 - 05/06/2017 19:00:00","BZN|GB","Without Sequence","50.55","",""
"05/06/2017 19:00:00 - 05/06/2017 20:00:00","BZN|GB","Without Sequence","38.00","",""
"05/06/2017 20:00:00 - 05/06/2017 21:00:00","BZN|GB","Without Sequence","44.52","",""
"05/06/2017 21:00:00 - 05/06/2017 22:00:00","BZN|GB","Without Sequence","31.53","",""
"05/06/2017 22:00:00 - 05/06/2017 23:00:00","BZN|GB","Without Sequence","50.00","",""
"05/06/2017 23:00:00 - 06/06/2017 00:00:00","BZN|GB","Without Sequence","37.98","",""
"06/06/2017 00:00:00 - 06/06/2017 01:00:00","BZN|GB","Without Sequence","37.87","",""
"06/06/2017 01:00:00 - 06/06/2017 02:00:00","BZN|GB","Without Sequence","31.96","",""
"06/06/2017 02:00:00 - 06/06/2017 03:00:00","BZN|GB","Without Sequence","25.66","",""
"06/06/2017 03:00:00 - 06/06/2017 04:00:00","BZN|GB","Without Sequence","20.00","",""
"06/06/2017 04:00:00 - 06/06/2017 05:00:00","BZN|GB","Without Sequence","24.42","",""
"06/06/2017 05:00:00 - 06/06/2017 06:00:00","BZN|GB","Without Sequence","33.11","",""
"06/06/2017 06:00:00 - 06/06/2017 07:00:00","BZN|GB","Without Sequence","40.83","",""
"06/06/2017 07:00:00 - 06/06/2017 08:00:00","BZN|GB","Without Sequence","54.97","",""
"06/06/2017 08:00:00 - 06/06/2017 09:00:00","BZN|GB","Without Sequence","59.26","",""
"06/06/2017 09:00:00 - 06/06/2017 10:00:00","BZN|GB","Without Sequence","49.99","",""
"06/06/2017 10:00:00 - 06/06/2017 11:00:00","BZN|GB","Without Sequence","42.46","",""
"06/06/2017 11:00:00 - 06/06/2017 12:00:00","BZN|GB","Without Sequence","39.00","",""
"06/06/2017 12:00:00 - 06/06/2017 13:00:00","BZN|GB","Without Sequence","33.00","",""
"06/06/2017 13:00:00 - 06/06/2017 14:00:00","BZN|GB","Without Sequence","31.66","",""
"06/06/2017 14:00:00 - 06/06/2017 15:00:00","BZN|GB","Without Sequence","31.02","",""
"06/06/2017 15:00:00 - 06/06/2017 16:00:00","BZN|GB","Without Sequence","35.25","",""
"06/06/2017 16:00:00 - 06/06/2017 17:00:00","BZN|GB","Without Sequence","42.07","",""
"06/06/2017 17:00:00 - 06/06/2017 18:00:00","BZN|GB","Without Sequence","42.12","",""
"06/06/2017 18:00:00 - 06/06/2017 19:00:00","BZN|GB","Without Sequence","46.12","",""
"06/06/2017 19:00:00 - 06/06/2017 20:00:00","BZN|GB","Without Sequence","37.53","",""
"06/06/2017 20:00:00 - 06/06/2017 21:00:00","BZN|GB","Without Sequence","33.00","",""
"06/06/2017 21:00:00 - 06/06/2017 22:00:00","BZN|GB","Without Sequence","30.10","",""
"06/06/2017 22:00:00 - 06/06/2017 23:00:00","BZN|GB","Without Sequence","30.00","",""
"06/06/2017 23:00:00 - 07/06/2017 00:00:00","BZN|GB","Without Sequence","7.90","",""
"07/06/2017 00:00:00 - 07/06/2017 01:00:00","BZN|GB","Without Sequence","6.12","",""
"07/06/2017 01:00:00 - 07/06/2017 02:00:00","BZN|GB","Without Sequence","1.89","",""
"07/06/2017 02:00:00 - 07/06/2017 03:00:00","BZN|GB","Without Sequence","1.57","",""
"07/06/2017 03:00:00 - 07/06/2017 04:00:00","BZN|GB","Without Sequence","4.69","",""
"07/06/2017 04:00:00 - 07/06/2017 05:00:00","BZN|GB","Without Sequence","10.99","",""
"07/06/2017 05:00:00 - 07/06/2017 06:00:00","BZN|GB","Without Sequence","25.14","",""
"07/06/2017 06:00:00 - 07/06/2017 07:00:00","BZN|GB","Without Sequence","35.40","",""
"07/06/2017 07:00:00 - 07/06/2017 08:00:00","BZN|GB","Without Sequence","42.65","",""
"07/06/2017 08:00:00 - 07/06/2017 09:00:00","BZN|GB","Without Sequence","39.00","",""
"07/06/2017 09:00:00 - 07/06/2017 10:00:00","BZN|GB","Without Sequence","35.10","",""
"07/06/2017 10:00:00 - 07/06/2017 11:00:00","BZN|GB","Without Sequence","35.00","",""
"07/06/2017 11:00:00 - 07/06/2017 12:00:00","BZN|GB","Without Sequence","37.00","",""
"07/06/2017 12:00:00 - 07/06/2017 13:00:00","BZN|GB","Without Sequence","35.00","",""
"07/06/2017 13:00:00 - 07/06/2017 14:00:00","BZN|GB","Without Sequence","35.12","",""
"07/06/2017 14:00:00 - 07/06/2017 15:00:00","BZN|GB","Without Sequence","29.99","",""
"07/06/2017 15:00:00 - 07/06/2017 16:00:00","BZN|GB","Without Sequence","41.73","",""
"07/06/2017 16:00:00 - 07/06/2017 17:00:00","BZN|GB","Without Sequence","39.89","",""
"07/06/2017 17:00:00 - 07/06/2017 18:00:00","BZN|GB","Without Sequence","45.01","",""
"07/06/2017 18:00:00 - 07/06/2017 19:00:00","BZN|GB","Without Sequence","50.75","",""
"07/06/2017 19:00:00 - 07/06/2017 20:00:00","BZN|GB","Without Sequence","52.53","",""
"07/06/2017 20:00:00 - 07/06/2017 21:00:00","BZN|GB","Without Sequence","55.00","",""
"07/06/2017 21:00:00 - 07/06/2017 22:00:00","BZN|GB","Without Sequence","49.98","",""
"07/06/2017 22:00:00 - 07/06/2017 23:00:00","BZN|GB","Without Sequence","45.01","",""
"07/06/2017 23:00:00 - 08/06/2017 00:00:00","BZN|GB","Without Sequence","34.79","",""
"08/06/2017 00:00:00 - 08/06/2017 01:00:00","BZN|GB","Without Sequence","34.69","",""
"08/06/2017 01:00:00 - 08/06/2017 02:00:00","BZN|GB","Without Sequence","32.11","",""
"08/06/2017 02:00:00 - 08/06/2017 03:00:00","BZN|GB","Without Sequence","29.56","",""
"08/06/2017 03:00:00 - 08/06/2017 04:00:00","BZN|GB","Without Sequence","30.06","",""
"08/06/2017 04:00:00 - 08/06/2017 05:00:00","BZN|GB","Without Sequence","30.06","",""
"08/06/2017 05:00:00 - 08/06/2017 06:00:00","BZN|GB","Without Sequence","36.32","",""
"08/06/2017 06:00:00 - 08/06/2017 07:00:00","BZN|GB","Without Sequence","38.00","",""
"08/06/2017 07:00:00 - 08/06/2017 08:00:00","BZN|GB","Without Sequence","50.12","",""
"08/06/2017 08:00:00 - 08/06/2017 09:00:00","BZN|GB","Without Sequence","55.00","",""
"08/06/2017 09:00:00 - 08/06/2017 10:00:00","BZN|GB","Without Sequence","53.85","",""
"08/06/2017 10:00:00 - 08/06/2017 11:00:00","BZN|GB","Without Sequence","52.95","",""
"08/06/2017 11:00:00 - 08/06/2017 12:00:00","BZN|GB","Without Sequence","47.03","",""
"08/06/2017 12:00:00 - 08/06/2017 13:00:00","BZN|GB","Without Sequence","34.03","",""
"08/06/2017 13:00:00 - 08/06/2017 14:00:00","BZN|GB","Without Sequence","31.74","",""
"08/06/2017 14:00:00 - 08/06/2017 15:00:00","BZN|GB","Without Sequence","33.82","",""
"08/06/2017 15:00:00 - 08/06/2017 16:00:00","BZN|GB","Without Sequence","42.75","",""
"08/06/2017 16:00:00 - 08/06/2017 17:00:00","BZN|GB","Without Sequence","45.00","",""
"08/06/2017 17:00:00 - 08/06/2017 18:00:00","BZN|GB","Without Sequence","39.49","",""
"08/06/2017 18:00:00 - 08/06/2017 19:00:00","BZN|GB","Without Sequence","46.50","",""
"08/06/2017 19:00:00 - 08/06/2017 20:00:00","BZN|GB","Without Sequence","37.69","",""
"08/06/2017 20:00:00 - 08/06/2017 21:00:00","BZN|GB","Without Sequence","34.00","",""
"08/06/2017 21:00:00 - 08/06/2017 22:00:00","BZN|GB","Without Sequence","30.45","",""
"08/06/2017 22:00:00 - 08/06/2017 23:00:00","BZN|GB","Without Sequence","37.67","",""
"08/06/2017 23:00:00 - 09/06/2017 00:00:00","BZN|GB","Without Sequence","31.49","",""
"09/06/2017 00:00:00 - 09/06/2017 01:00:00","BZN|GB","Without Sequence","31.93","",""
"09/06/2017 01:00:00 - 09/06/2017 02:00:00","BZN|GB","Without Sequence","31.52","",""
"09/06/2017 02:00:00 - 09/06/2017 03:00:00","BZN|GB","Without Sequence","30.90","",""
"09/06/2017 03:00:00 - 09/06/2017 04:00:00","BZN|GB","Without Sequence","30.83","",""
"09/06/2017 04:00:00 - 09/06/2017 05:00:00","BZN|GB","Without Sequence","33.73","",""
"09/06/2017 05:00:00 - 09/06/2017 06:00:00","BZN|GB","Without Sequence","36.05","",""
"09/06/2017 06:00:00 - 09/06/2017 07:00:00","BZN|GB","Without Sequence","38.11","",""
"09/06/2017 07:00:00 - 09/06/2017 08:00:00","BZN|GB","Without Sequence","51.43","",""
"09/06/2017 08:00:00 - 09/06/2017 09:00:00","BZN|GB","Without Sequence","51.44","",""
"09/06/2017 09:00:00 - 09/06/2017 10:00:00","BZN|GB","Without Sequence","47.00","",""
"09/06/2017 10:00:00 - 09/06/2017 11:00:00","BZN|GB","Without Sequence","39.88","",""
"09/06/2017 11:00:00 - 09/06/2017 12:00:00","BZN|GB","Without Sequence","35.00","",""
"09/06/2017 12:00:00 - 09/06/2017 13:00:00","BZN|GB","Without Sequence","31.92","",""
"09/06/2017 13:00:00 - 09/06/2017 14:00:00","BZN|GB","Without Sequence","31.58","",""
"09/06/2017 14:00:00 - 09/06/2017 15:00:00","BZN|GB","Without Sequence","31.53","",""
"09/06/2017 15:00:00 - 09/06/2017 16:00:00","BZN|GB","Without Sequence","35.00","",""
"09/06/2017 16:00:00 - 09/06/2017 17:00:00","BZN|GB","Without Sequence","45.00","",""
"09/06/2017 17:00:00 - 09/06/2017 18:00:00","BZN|GB","Without Sequence","46.82","",""
"09/06/2017 18:00:00 - 09/06/2017 19:00:00","BZN|GB","Without Sequence","46.00","",""
"09/06/2017 19:00:00 - 09/06/2017 20:00:00","BZN|GB","Without Sequence","40.00","",""
"09/06/2017 20:00:00 - 09/06/2017 21:00:00","BZN|GB","Without Sequence","38.82","",""
"09/06/2017 21:00:00 - 09/06/2017 22:00:00","BZN|GB","Without Sequence","32.92","",""
"09/06/2017 22:00:00 - 09/06/2017 23:00:00","BZN|GB","Without Sequence","50.04","",""
"09/06/2017 23:00:00 - 10/06/2017 00:00:00","BZN|GB","Without Sequence","46.96","",""
"10/06/2017 00:00:00 - 10/06/2017 01:00:00","BZN|GB","Without Sequence","46.94","",""
"10/06/2017 01:00:00 - 10/06/2017 02:00:00","BZN|GB","Without Sequence","42.00","",""
"10/06/2017 02:00:00 - 10/06/2017 03:00:00","BZN|GB","Without Sequence","36.83","",""
"10/06/2017 03:00:00 - 10/06/2017 04:00:00","BZN|GB","Without Sequence","32.95","",""
