"MTU (UTC)","Area","Sequence","Day-ahead Price (GBP/MWh)","Intraday Period (UTC)","Intraday Price (GBP/MWh)"
"26/07/2015 21:00:00 - 26/07/2015 22:00:00","BZN|GB","Without Sequence","37.00","",""
"26/07/2015 22:00:00 - 26/07/2015 23:00:00","BZN|GB","Without Sequence","40.00","",""
"26/07/2015 23:00:00 - 27/07/2015 00:00:00","BZN|GB","Without Sequence","36.94","",""
"27/07/2015 00:00:00 - 27/07/2015 01:00:00","BZN|GB","Without Sequence","35.12","",""
"27/07/2015 01:00:00 - 27/07/2015 02:00:00","BZN|GB","Without Sequence","32.06","",""
"27/07/2015 02:00:00 - 27/07/2015 03:00:00","BZN|GB","Without Sequence","27.00","",""
"27/07/2015 03:00:00 - 27/07/2015 04:00:00","BZN|GB","Without Sequence","27.00","",""
"27/07/2015 04:00:00 - 27/07/2015 05:00:00","BZN|GB","Without Sequence","30.96","",""
"27/07/2015 05:00:00 - 27/07/2015 06:00:00","BZN|GB","Without Sequence","39.93","",""
"27/07/2015 06:00:00 - 27/07/2015 07:00:00","BZN|GB","Without Sequence","35.55","",""
"27/07/2015 07:00:00 - 27/07/2015 08:00:00","BZN|GB","Without Sequence","41.80","",""
"27/07/2015 08:00:00 - 27/07/2015 09:00:00","BZN|GB","Without Sequence","49.20","",""
"27/07/2015 09:00:00 - 27/07/2015 10:00:00","BZN|GB","Without Sequence","51.10","",""
"27/07/2015 10:00:00 - 27/07/2015 11:00:00","BZN|GB","Without Sequence","50.40","",""
"27/07/2015 11:00:00 - 27/07/2015 12:00:00","BZN|GB","Without Sequence","47.70","",""
"27/07/2015 12:00:00 - 27/07/2015 13:00:00","BZN|GB","Without Sequence","38.31","",""
"27/07/2015 13:00:00 - 27/07/2015 14:00:00","BZN|GB","Without Sequence","36.33","",""
"27/07/2015 14:00:00 - 27/07/2015 15:00:00","BZN|GB","Without Sequence","36.06","",""
"27/07/2015 15:00:00 - 27/07/2015 16:00:00","BZN|GB","Without Sequence","37.73","",""
"27/07/2015 16:00:00 - 27/07/2015 17:00:00","BZN|GB","Without Sequence","60.04","",""
"27/07/2015 17:00:00 - 27/07/2015 18:00:00","BZN|GB","Without Sequence","57.08","",""
"27/07/2015 18:00:00 - 27/07/2015 19:00:00","BZN|GB","Without Sequence","50.60","",""
"27/07/2015 19:00:00 - 27/07/2015 20:00:00","BZN|GB","Without Sequence","39.96","",""
"27/07/2015 20:00:00 - 27/07/2015 21:00:00","BZN|GB","Without Sequence","43.00","",""
"27/07/2015 21:00:00 - 27/07/2015 22:00:00","BZN|GB","Without Sequence","41.59","",""
"27/07/2015 22:00:00 - 27/07/2015 23:00:00","BZN|GB","Without Sequence","43.97","",""
"27/07/2015 23:00:00 - 28/07/2015 00:00:00","BZN|GB","Without Sequence","36.93","",""
"28/07/2015 00:00:00 - 28/07/2015 01:00:00","BZN|GB","Without Sequence","35.98","",""
"28/07/2015 01:00:00 - 28/07/2015 02:00:00","BZN|GB","Without Sequence","33.72","",""
"28/07/2015 02:00:00 - 28/07/2015 03:00:00","BZN|GB","Without Sequence","32.83","",""
"28/07/2015 03:00:00 - 28/07/2015 04:00:00","BZN|GB","Without Sequence","31.89","",""
"28/07/2015 04:00:00 - 28/07/2015 05:00:00","BZN|GB","Without Sequence","35.91","",""
"28/07/2015 05:00:00 - 28/07/2015 06:00:00","BZN|GB","Without Sequence","41.53","",""
"28/07/2015 06:00:00 - 28/07/2015 07:00:00","BZN|GB","Without Sequence","38.99","",""
"28/07/2015 07:00:00 - 28/07/2015 08:00:00","BZN|GB","Without Sequence","42.14","",""
"28/07/2015 08:00:00 - 28/07/2015 09:00:00","BZN|GB","Without Sequence","48.54","",""
"28/07/2015 09:00:00 - 28/07/2015 10:00:00","BZN|GB","Without Sequence","49.90","",""
"28/07/2015 10:00:00 - 28/07/2015 11:00:00","BZN|GB","Without Sequence","51.65","",""
"28/07/2015 11:00:00 - 28/07/2015 12:00:00","BZN|GB","Without Sequence","48.04","",""
"28/07/2015 12:00:00 - 28/07/2015 13:00:00","BZN|GB","Without Sequence","38.33","",""
"28/07/2015 13:00:00 - 28/07/2015 14:00:00","BZN|GB","Without Sequence","35.99","",""
"28/07/2015 14:00:00 - 28/07/2015 15:00:00","BZN|GB","Without Sequence","37.03","",""
"28/07/2015 15:00:00 - 28/07/2015 16:00:00","BZN|GB","Without Sequence","47.00","",""
"28/07/2015 16:00:00 - 28/07/2015 17:00:00","BZN|GB","Without Sequence","53.27","",""
"28/07/2015 17:00:00 - 28/07/2015 18:00:00","BZN|GB","Without Sequence","47.93","",""
"28/07/2015 18:00:00 - 28/07/2015 19:00:00","BZN|GB","Without Sequence","44.60","",""
"28/07/2015 19:00:00 - 28/07/2015 20:00:00","BZN|GB","Without Sequence","42.04","",""
"28/07/2015 20:00:00 - 28/07/2015 21:00:00","BZN|GB","Without Sequence","42.59","",""
"28/07/2015 21:00:00 - 28/07/2015 22:00:00","BZN|GB","Without Sequence","41.96","",""
"28/07/2015 22:00:00 - 28/07/2015 23:00:00","BZN|GB","Without Sequence","42.55","",""
"28/07/2015 23:00:00 - 29/07/2015 00:00:00","BZN|GB","Without Sequence","37.41","",""
"29/07/2015 00:00:00 - 29/07/2015 01:00:00","BZN|GB","Without Sequence","35.96","",""
"29/07/2015 01:00:00 - 29/07/2015 02:00:00","BZN|GB","Without Sequence","32.90","",""
"29/07/2015 02:00:00 - 29/07/2015 03:00:00","BZN|GB","Without Sequence","30.00","",""
"29/07/2015 03:00:00 - 29/07/2015 04:00:00","BZN|GB","Without Sequence","29.87","",""
"29/07/2015 04:00:00 - 29/07/2015 05:00:00","BZN|GB","Without Sequence","31.68","",""
"29/07/2015 05:00:00 - 29/07/2015 06:00:00","BZN|GB","Without Sequence","40.66","",""
"29/07/2015 06:00:00 - 29/07/2015 07:00:00","BZN|GB","Without Sequence","42.07","",""
"29/07/2015 07:00:00 - 29/07/2015 08:00:00","BZN|GB","Without Sequence","44.95","",""
"29/07/2015 08:00:00 - 29/07/2015 09:00:00","BZN|GB","Without Sequence","45.99","",""
"29/07/2015 09:00:00 - 29/07/2015 10:00:00","BZN|GB","Without Sequence","44.96","",""
"29/07/2015 10:00:00 - 29/07/2015 11:00:00","BZN|GB","Without Sequence","48.60","",""
"29/07/2015 11:00:00 - 29/07/2015 12:00:00","BZN|GB","Without Sequence","45.70","",""
"29/07/2015 12:00:00 - 29/07/2015 13:00:00","BZN|GB","Without Sequence","40.03","",""
"29/07/2015 13:00:00 - 29/07/2015 14:00:00","BZN|GB","Without Sequence","38.55","",""
"29/07/2015 14:00:00 - 29/07/2015 15:00:00","BZN|GB","Without Sequence","39.16","",""
"29/07/2015 15:00:00 - 29/07/2015 16:00:00","BZN|GB","Without Sequence","51.60","",""
"29/07/2015 16:00:00 - 29/07/2015 17:00:00","BZN|GB","Without Sequence","58.00","",""
"29/07/2015 17:00:00 - 29/07/2015 18:00:00","BZN|GB","Without Sequence","49.42","",""
"29/07/2015 18:00:00 - 29/07/2015 19:00:00","BZN|GB","Without Sequence","44.62","",""
"29/07/2015 19:00:00 - 29/07/2015 20:00:00","BZN|GB","Without Sequence","41.75","",""
"29/07/2015 20:00:00 - 29/07/2015 21:00:00","BZN|GB","Without Sequence","42.94","",""
"29/07/2015 21:00:00 - 29/07/2015 22:00:00","BZN|GB","Without Sequence","42.04","",""
"29/07/2015 22:00:00 - 29/07/2015 23:00:00","BZN|GB","Without Sequence","42.07","",""
"29/07/2015 23:00:00 - 30/07/2015 00:00:00","BZN|GB","Without Sequence","37.52","",""
"30/07/2015 00:00:00 - 30/07/2015 01:00:00","BZN|GB","Without Sequence","36.97","",""
"30/07/2015 01:00:00 - 30/07/2015 02:00:00","BZN|GB","Without Sequence","34.79","",""
"30/07/2015 02:00:00 - 30/07/2015 03:00:00","BZN|GB","Without Sequence","34.35","",""
"30/07/2015 03:00:00 - 30/07/2015 04:00:00","BZN|GB","Without Sequence","33.93","",""
"30/07/2015 04:00:00 - 30/07/2015 05:00:00","BZN|GB","Without Sequence","34.54","",""
"30/07/2015 05:00:00 - 30/07/2015 06:00:00","BZN|GB","Without Sequence","39.94","",""
"30/07/2015 06:00:00 - 30/07/2015 07:00:00","BZN|GB","Without Sequence","41.00","",""
"30/07/2015 07:00:00 - 30/07/2015 08:00:00","BZN|GB","Without Sequence","43.04","",""
"30/07/2015 08:00:00 - 30/07/2015 09:00:00","BZN|GB","Without Sequence","43.72","",""
"30/07/2015 09:00:00 - 30/07/2015 10:00:00","BZN|GB","Without Sequence","42.33","",""
"30/07/2015 10:00:00 - 30/07/2015 11:00:00","BZN|GB","Without Sequence","46.37","",""
"30/07/2015 11:00:00 - 30/07/2015 12:00:00","BZN|GB","Without Sequence","44.00","",""
"30/07/2015 12:00:00 - 30/07/2015 13:00:00","BZN|GB","Without Sequence","39.97","",""
"30/07/2015 13:00:00 - 30/07/2015 14:00:00","BZN|GB","Without Sequence","38.20","",""
"30/07/2015 14:00:00 - 30/07/2015 15:00:00","BZN|GB","Without Sequence","39.56","",""
"30/07/2015 15:00:00 - 30/07/2015 16:00:00","BZN|GB","Without Sequence","52.70","",""
"30/07/2015 16:00:00 - 30/07/2015 17:00:00","BZN|GB","Without Sequence","58.01","",""
"30/07/2015 17:00:00 - 30/07/2015 18:00:00","BZN|GB","Without Sequence","51.84","",""
"30/07/2015 18:00:00 - 30/07/2015 19:00:00","BZN|GB","Without Sequence","51.83","",""
"30/07/2015 19:00:00 - 30/07/2015 20:00:00","BZN|GB","Without Sequence","42.81","",""
"30/07/2015 20:00:00 - 30/07/2015 21:00:00","BZN|GB","Without Sequence","47.58","",""
"30/07/2015 21:00:00 - 30/07/2015 22:00:00","BZN|GB","Without Sequence","43.01","",""
"30/07/2015 22:00:00 - 30/07/2015 23:00:00","BZN|GB","Without Sequence","42.09","",""
"30/07/2015 23:00:00 - 31/07/2015 00:00:00","BZN|GB","Without Sequence","36.41","",""
"31/07/2015 00:00:00 - 31/07/2015 01:00:00","BZN|GB","Without Sequence","35.95","",""
"31/07/2015 01:00:00 - 31/07/2015 02:00:00","BZN|GB","Without Sequence","35.16","",""
"31/07/2015 02:00:00 - 31/07/2015 03:00:00","BZN|GB","Without Sequence","33.02","",""
"31/07/2015 03:00:00 - 31/07/2015 04:00:00","BZN|GB","Without Sequence","32.99","",""
"31/07/2015 04:00:00 - 31/07/2015 05:00:00","BZN|GB","Without Sequence","34.87","",""
"31/07/2015 05:00:00 - 31/07/2015 06:00:00","BZN|GB","Without Sequence","38.98","",""
"31/07/2015 06:00:00 - 31/07/2015 07:00:00","BZN|GB","Without Sequence","42.16","",""
"31/07/2015 07:00:00 - 31/07/2015 08:00:00","BZN|GB","Without Sequence","56.00","",""
"31/07/2015 08:00:00 - 31/07/2015 09:00:00","BZN|GB","Without Sequence","53.09","",""
"31/07/2015 09:00:00 - 31/07/2015 10:00:00","BZN|GB","Without Sequence","48.41","",""
"31/07/2015 10:00:00 - 31/07/2015 11:00:00","BZN|GB","Without Sequence","46.40","",""
"31/07/2015 11:00:00 - 31/07/2015 12:00:00","BZN|GB","Without Sequence","41.96","",""
"31/07/2015 12:00:00 - 31/07/2015 13:00:00","BZN|GB","Without Sequence","43.65","",""
"31/07/2015 13:00:00 - 31/07/2015 14:00:00","BZN|GB","Without Sequence","38.06","",""
"31/07/2015 14:00:00 - 31/07/2015 15:00:00","BZN|GB","Without Sequence","36.32","",""
"31/07/2015 15:00:00 - 31/07/2015 16:00:00","BZN|GB","Without Sequence","44.31","",""
"31/07/2015 16:00:00 - 31/07/2015 17:00:00","BZN|GB","Without Sequence","51.50","",""
"31/07/2015 17:00:00 - 31/07/2015 18:00:00","BZN|GB","Without Sequence","46.05","",""
"31/07/2015 18:00:00 - 31/07/2015 19:00:00","BZN|GB","Without Sequence","49.16","",""
"31/07/2015 19:00:00 - 31/07/2015 20:00:00","BZN|GB","Without Sequence","42.90","",""
"31/07/2015 20:00:00 - 31/07/2015 21:00:00","BZN|GB","Without Sequence","46.43","",""
"31/07/2015 21:00:00 - 31/07/2015 22:00:00","BZN|GB","Without Sequence","42.02","",""
"31/07/2015 22:00:00 - 31/07/2015 23:00:00","BZN|GB","Without Sequence","42.54","",""
"31/07/2015 23:00:00 - 01/08/2015 00:00:00","BZN|GB","Without Sequence","37.40","",""
"01/08/2015 00:00:00 - 01/08/2015 01:00:00","BZN|GB","Without Sequence","35.97","",""
"01/08/2015 01:00:00 - 01/08/2015 02:00:00","BZN|GB","Without Sequence","35.09","",""
"01/08/2015 02:00:00 - 01/08/2015 03:00:00","BZN|GB","Without Sequence","34.58","",""
"01/08/2015 03:00:00 - 01/08/2015 04:00:00","BZN|GB","Without Sequence","34.52","",""
"01/08/2015 04:00:00 - 01/08/2015 05:00:00","BZN|GB","Without Sequence","34.98","",""
"01/08/2015 05:00:00 - 01/08/2015 06:00:00","BZN|GB","Without Sequence","36.42","",""
"01/08/2015 06:00:00 - 01/08/2015 07:00:00","BZN|GB","Without Sequence","36.13","",""
"01/08/2015 07:00:00 - 01/08/2015 08:00:00","BZN|GB","Without Sequence","42.00","",""
"01/08/2015 08:00:00 - 01/08/2015 09:00:00","BZN|GB","Without Sequence","56.85","",""
"01/08/2015 09:00:00 - 01/08/2015 10:00:00","BZN|GB","Without Sequence","58.70","",""
"01/08/2015 10:00:00 - 01/08/2015 11:00:00","BZN|GB","Without Sequence","49.99","",""
"01/08/2015 11:00:00 - 01/08/2015 12:00:00","BZN|GB","Without Sequence","38.90","",""
"01/08/2015 12:00:00 - 01/08/2015 13:00:00","BZN|GB","Without Sequence","35.78","",""
"01/08/2015 13:00:00 - 01/08/2015 14:00:00","BZN|GB","Without Sequence","35.00","",""
"01/08/2015 14:00:00 - 01/08/2015 15:00:00","BZN|GB","Without Sequence","35.00","",""
"01/08/2015 15:00:00 - 01/08/2015 16:00:00","BZN|GB","Without Sequence","36.10","",""
"01/08/2015 16:00:00 - 01/08/2015 17:00:00","BZN|GB","Without Sequence","43.88","",""
"01/08/2015 17:00:00 - 01/08/2015 18:00:00","BZN|GB","Without Sequence","48.12","",""
"01/08/2015 18:00:00 - 01/08/2015 19:00:00","BZN|GB","Without Sequence","49.99","",""
"01/08/2015 19:00:00 - 01/08/2015 20:00:00","BZN|GB","Without Sequence","44.93","",""
"01/08/2015 20:00:00 - 01/08/2015 21:00:00","BZN|GB","Without Sequence","53.19","",""
"01/08/2015 21:00:00 - 01/08/2015 22:00:00","BZN|GB","Without Sequence","44.09","",""
"01/08/2015 22:00:00 - 01/08/2015 23:00:00","BZN|GB","Without Sequence","42.08","",""
"01/08/2015 23:00:00 - 02/08/2015 00:00:00","BZN|GB","Without Sequence","38.44","",""
"02/08/2015 00:00:00 - 02/08/2015 01:00:00","BZN|GB","Without Sequence","38.26","",""
"02/08/2015 01:00:00 - 02/08/2015 02:00:00","BZN|GB","Without Sequence","36.97","",""
"02/08/2015 02:00:00 - 02/08/2015 03:00:00","BZN|GB","Without Sequence","35.99","",""
"02/08/2015 03:00:00 - 02/08/2015 04:00:00","BZN|GB","Without Sequence","35.93","",""
"02/08/2015 04:00:00 - 02/08/2015 05:00:00","BZN|GB","Without Sequence","34.62","",""
"02/08/2015 05:00:00 - 02/08/2015 06:00:00","BZN|GB","Without Sequence","34.96","",""
"02/08/2015 06:00:00 - 02/08/2015 07:00:00","BZN|GB","Without Sequence","36.91","",""
"02/08/2015 07:00:00 - 02/08/2015 08:00:00","BZN|GB","Without Sequence","40.98","",""
"02/08/2015 08:00:00 - 02/08/2015 09:00:00","BZN|GB","Without Sequence","49.70","",""
"02/08/2015 09:00:00 - 02/08/2015 10:00:00","BZN|GB","Without Sequence","43.44","",""
"02/08/2015 10:00:00 - 02/08/2015 11:00:00","BZN|GB","Without Sequence","46.47","",""
"02/08/2015 11:00:00 - 02/08/2015 12:00:00","BZN|GB","Without Sequence","46.36","",""
"02/08/2015 12:00:00 - 02/08/2015 13:00:00","BZN|GB","Without Sequence","36.65","",""
"02/08/2015 13:00:00 - 02/08/2015 14:00:00","BZN|GB","Without Sequence","35.98","",""
"02/08/2015 14:00:00 - 02/08/2015 15:00:00","BZN|GB","Without Sequence","35.55","",""
"02/08/2015 15:00:00 - 02/08/2015 16:00:00","BZN|GB","Without Sequence","36.17","",""
"02/08/2015 16:00:00 - 02/08/2015 17:00:00","BZN|GB","Without Sequence","46.91","",""
"02/08/2015 17:00:00 - 02/08/2015 18:00:00","BZN|GB","Without Sequence","54.70","",""
"02/08/2015 18:00:00 - 02/08/2015 19:00:00","BZN|GB","Without Sequence","52.06","",""
"02/08/2015 19:00:00 - 02/08/2015 20:00:00","BZN|GB","Without Sequence","46.48","",""
"02/08/2015 20:00:00 - 02/08/2015 21:00:00","BZN|GB","Without Sequence","54.62","",""
"02/08/2015 21:00:00 - 02/08/2015 22:00:00","BZN|GB","Without Sequence","39.44","",""
"02/08/2015 22:00:00 - 02/08/2015 23:00:00","BZN|GB","Without Sequence","42.00","",""
"02/08/2015 23:00:00 - 03/08/2015 00:00:00","BZN|GB","Without Sequence","37.99","",""
"03/08/2015 00:00:00 - 03/08/2015 01:00:00","BZN|GB","Without Sequence","34.90","",""
"03/08/2015 01:00:00 - 03/08/2015 02:00:00","BZN|GB","Without Sequence","24.99","",""
"03/08/2015 02:00:00 - 03/08/2015 03:00:00","BZN|GB","Without Sequence","21.00","",""
"03/08/2015 03:00:00 - 03/08/2015 04:00:00","BZN|GB","Without Sequence","23.81","",""
"03/08/2015 04:00:00 - 03/08/2015 05:00:00","BZN|GB","Without Sequence","27.60","",""
"03/08/2015 05:00:00 - 03/08/2015 06:00:00","BZN|GB","Without Sequence","42.52","",""
"03/08/2015 06:00:00 - 03/08/2015 07:00:00","BZN|GB","Without Sequence","38.00","",""
"03/08/2015 07:00:00 - 03/08/2015 08:00:00","BZN|GB","Without Sequence","43.59","",""
"03/08/2015 08:00:00 - 03/08/2015 09:00:00","BZN|GB","Without Sequence","50.05","",""
"03/08/2015 09:00:00 - 03/08/2015 10:00:00","BZN|GB","Without Sequence","48.96","",""
"03/08/2015 10:00:00 - 03/08/2015 11:00:00","BZN|GB","Without Sequence","50.14","",""
"03/08/2015 11:00:00 - 03/08/2015 12:00:00","BZN|GB","Without Sequence","45.00","",""
"03/08/2015 12:00:00 - 03/08/2015 13:00:00","BZN|GB","Without Sequence","41.68","",""
"03/08/2015 13:00:00 - 03/08/2015 14:00:00","BZN|GB","Without Sequence","38.66","",""
"03/08/2015 14:00:00 - 03/08/2015 15:00:00","BZN|GB","Without Sequence","39.36","",""
"03/08/2015 15:00:00 - 03/08/2015 16:00:00","BZN|GB","Without Sequence","45.64","",""
"03/08/2015 16:00:00 - 03/08/2015 17:00:00","BZN|GB","Without Sequence","54.97","",""
"03/08/2015 17:00:00 - 03/08/2015 18:00:00","BZN|GB","Without Sequence","56.50","",""
"03/08/2015 18:00:00 - 03/08/2015 19:00:00","BZN|GB","Without Sequence","43.82","",""
"03/08/2015 19:00:00 - 03/08/2015 20:00:00","BZN|GB","Without Sequence","42.40","",""
"03/08/2015 20:00:00 - 03/08/2015 21:00:00","BZN|GB","Without Sequence","46.90","",""
"03/08/2015 21:00:00 - 03/08/2015 22:00:00","BZN|GB","Without Sequence","35.94","",""
"03/08/2015 22:00:00 - 03/08/2015 23:00:00","BZN|GB","Without Sequence","42.00","",""
"03/08/2015 23:00:00 - 04/08/2015 00:00:00","BZN|GB","Without Sequence","40.01","",""
"04/08/2015 00:00:00 - 04/08/2015 01:00:00","BZN|GB","Without Sequence","38.51","",""
"04/08/2015 01:00:00 - 04/08/2015 02:00:00","BZN|GB","Without Sequence","34.05","",""
"04/08/2015 02:00:00 - 04/08/2015 03:00:00","BZN|GB","Without Sequence","26.03","",""
"04/08/2015 03:00:00 - 04/08/2015 04:00:00","BZN|GB","Without Sequence","25.81","",""
"04/08/2015 04:00:00 - 04/08/2015 05:00:00","BZN|GB","Without Sequence","28.06","",""
"04/08/2015 05:00:00 - 04/08/2015 06:00:00","BZN|GB","Without Sequence","39.00","",""
"04/08/2015 06:00:00 - 04/08/2015 07:00:00","BZN|GB","Without Sequence","37.94","",""
"04/08/2015 07:00:00 - 04/08/2015 08:00:00","BZN|GB","Without Sequence","42.55","",""
"04/08/2015 08:00:00 - 04/08/2015 09:00:00","BZN|GB","Without Sequence","45.00","",""
"04/08/2015 09:00:00 - 04/08/2015 10:00:00","BZN|GB","Without Sequence","41.33","",""
"04/08/2015 10:00:00 - 04/08/2015 11:00:00","BZN|GB","Without Sequence","40.85","",""
"04/08/2015 11:00:00 - 04/08/2015 12:00:00","BZN|GB","Without Sequence","38.97","",""
"04/08/2015 12:00:00 - 04/08/2015 13:00:00","BZN|GB","Without Sequence","36.59","",""
"04/08/2015 13:00:00 - 04/08/2015 14:00:00","BZN|GB","Without Sequence","35.09","",""
"04/08/2015 14:00:00 - 04/08/2015 15:00:00","BZN|GB","Without Sequence","35.08","",""
"04/08/2015 15:00:00 - 04/08/2015 16:00:00","BZN|GB","Without Sequence","43.88","",""
"04/08/2015 16:00:00 - 04/08/2015 17:00:00","BZN|GB","Without Sequence","52.85","",""
"04/08/2015 17:00:00 - 04/08/2015 18:00:00","BZN|GB","Without Sequence","49.70","",""
"04/08/2015 18:00:00 - 04/08/2015 19:00:00","BZN|GB","Without Sequence","44.79","",""
"04/08/2015 19:00:00 - 04/08/2015 20:00:00","BZN|GB","Without Sequence","41.94","",""
"04/08/2015 20:00:00 - 04/08/2015 21:00:00","BZN|GB","Without Sequence","47.02","",""
"04/08/2015 21:00:00 - 04/08/2015 22:00:00","BZN|GB","Without Sequence","41.51","",""
"04/08/2015 22:00:00 - 04/08/2015 23:00:00","BZN|GB","Without Sequence","39.96","",""
"04/08/2015 23:00:00 - 05/08/2015 00:00:00","BZN|GB","Without Sequence","35.96","",""
"05/08/2015 00:00:00 - 05/08/2015 01:00:00","BZN|GB","Without Sequence","36.93","",""
"05/08/2015 01:00:00 - 05/08/2015 02:00:00","BZN|GB","Without Sequence","35.00","",""
"05/08/2015 02:00:00 - 05/08/2015 03:00:00","BZN|GB","Without Sequence","34.04","",""
"05/08/2015 03:00:00 - 05/08/2015 04:00:00","BZN|GB","Without Sequence","34.05","",""
"05/08/2015 04:00:00 - 05/08/2015 05:00:00","BZN|GB","Without Sequence","36.92","",""
"05/08/2015 05:00:00 - 05/08/2015 06:00:00","BZN|GB","Without Sequence","40.98","",""
"05/08/2015 06:00:00 - 05/08/2015 07:00:00","BZN|GB","Without Sequence","34.99","",""
"05/08/2015 07:00:00 - 05/08/2015 08:00:00","BZN|GB","Without Sequence","46.07","",""
"05/08/2015 08:00:00 - 05/08/2015 09:00:00","BZN|GB","Without Sequence","50.00","",""
"05/08/2015 09:00:00 - 05/08/2015 10:00:00","BZN|GB","Without Sequence","49.91","",""
"05/08/2015 10:00:00 - 05/08/2015 11:00:00","BZN|GB","Without Sequence","50.06","",""
"05/08/2015 11:00:00 - 05/08/2015 12:00:00","BZN|GB","Without Sequence","47.95","",""
"05/08/2015 12:00:00 - 05/08/2015 13:00:00","BZN|GB","Without Sequence","40.05","",""
"05/08/2015 13:00:00 - 05/08/2015 14:00:00","BZN|GB","Without Sequence","36.03","",""
"05/08/2015 14:00:00 - 05/08/2015 15:00:00","BZN|GB","Without Sequence","35.56","",""
"05/08/2015 15:00:00 - 05/08/2015 16:00:00","BZN|GB","Without Sequence","45.99","",""
"05/08/2015 16:00:00 - 05/08/2015 17:00:00","BZN|GB","Without Sequence","54.19","",""
"05/08/2015 17:00:00 - 05/08/2015 18:00:00","BZN|GB","Without Sequence","51.94","",""
"05/08/2015 18:00:00 - 05/08/2015 19:00:00","BZN|GB","Without Sequence","48.62","",""
"05/08/2015 19:00:00 - 05/08/2015 20:00:00","BZN|GB","Without Sequence","43.53","",""
"05/08/2015 20:00:00 - 05/08/2015 21:00:00","BZN|GB","Without Sequence","45.54","",""
"05/08/2015 21:00:00 - 05/08/2015 22:00:00","BZN|GB","Without Sequence","40.00","",""
"05/08/2015 22:00:00 - 05/08/2015 23:00:00","BZN|GB","Without Sequence","36.98","",""
"05/08/2015 23:00:00 - 06/08/2015 00:00:00","BZN|GB","Without Sequence","34.93","",""
"06/08/2015 00:00:00 - 06/08/2015 01:00:00","BZN|GB","Without Sequence","34.51","",""
"06/08/2015 01:00:00 - 06/08/2015 02:00:00","BZN|GB","Without Sequence","34.01","",""
"06/08/2015 02:00:00 - 06/08/2015 03:00:00","BZN|GB","Without Sequence","33.82","",""
"06/08/2015 03:00:00 - 06/08/2015 04:00:00","BZN|GB","Without Sequence","34.07","",""
"06/08/2015 04:00:00 - 06/08/2015 05:00:00","BZN|GB","Without Sequence","35.07","",""
"06/08/2015 05:00:00 - 06/08/2015 06:00:00","BZN|GB","Without Sequence","42.55","",""
"06/08/2015 06:00:00 - 06/08/2015 07:00:00","BZN|GB","Without Sequence","40.59","",""
"06/08/2015 07:00:00 - 06/08/2015 08:00:00","BZN|GB","Without Sequence","43.54","",""
"06/08/2015 08:00:00 - 06/08/2015 09:00:00","BZN|GB","Without Sequence","48.06","",""
"06/08/2015 09:00:00 - 06/08/2015 10:00:00","BZN|GB","Without Sequence","45.63","",""
"06/08/2015 10:00:00 - 06/08/2015 11:00:00","BZN|GB","Without Sequence","49.81","",""
"06/08/2015 11:00:00 - 06/08/2015 12:00:00","BZN|GB","Without Sequence","47.25","",""
"06/08/2015 12:00:00 - 06/08/2015 13:00:00","BZN|GB","Without Sequence","39.53","",""
"06/08/2015 13:00:00 - 06/08/2015 14:00:00","BZN|GB","Without Sequence","39.00","",""
"06/08/2015 14:00:00 - 06/08/2015 15:00:00","BZN|GB","Without Sequence","39.54","",""
"06/08/2015 15:00:00 - 06/08/2015 16:00:00","BZN|GB","Without Sequence","48.06","",""
"06/08/2015 16:00:00 - 06/08/2015 17:00:00","BZN|GB","Without Sequence","54.19","",""
"06/08/2015 17:00:00 - 06/08/2015 18:00:00","BZN|GB","Without Sequence","52.05","",""
"06/08/2015 18:00:00 - 06/08/2015 19:00:00","BZN|GB","Without Sequence","52.70","",""
"06/08/2015 19:00:00 - 06/08/2015 20:00:00","BZN|GB","Without Sequence","47.35","",""
"06/08/2015 20:00:00 - 06/08/2015 21:00:00","BZN|GB","Without Sequence","50.04","",""
"06/08/2015 21:00:00 - 06/08/2015 22:00:00","BZN|GB","Without Sequence","42.04","",""
"06/08/2015 22:00:00 - 06/08/2015 23:00:00","BZN|GB","Without Sequence","50.70","",""
"06/08/2015 23:00:00 - 07/08/2015 00:00:00","BZN|GB","Without Sequence","40.08","",""
"07/08/2015 00:00:00 - 07/08/2015 01:00:00","BZN|GB","Without Sequence","36.00","",""
"07/08/2015 01:00:00 - 07/08/2015 02:00:00","BZN|GB","Without Sequence","35.39","",""
"07/08/2015 02:00:00 - 07/08/2015 03:00:00","BZN|GB","Without Sequence","35.38","",""
"07/08/2015 03:00:00 - 07/08/2015 04:00:00","BZN|GB","Without Sequence","35.38","",""
"07/08/2015 04:00:00 - 07/08/2015 05:00:00","BZN|GB","Without Sequence","35.47","",""
"07/08/2015 05:00:00 - 07/08/2015 06:00:00","BZN|GB","Without Sequence","44.06","",""
"07/08/2015 06:00:00 - 07/08/2015 07:00:00","BZN|GB","Without Sequence","38.00","",""
"07/08/2015 07:00:00 - 07/08/2015 08:00:00","BZN|GB","Without Sequence","50.87","",""
"07/08/2015 08:00:00 - 07/08/2015 09:00:00","BZN|GB","Without Sequence","57.01","",""
"07/08/2015 09:00:00 - 07/08/2015 10:00:00","BZN|GB","Without Sequence","52.09","",""
"07/08/2015 10:00:00 - 07/08/2015 11:00:00","BZN|GB","Without Sequence","55.05","",""
