"MTU (UTC)","Area","Sequence","Day-ahead Price (GBP/MWh)","Intraday Period (UTC)","Intraday Price (GBP/MWh)"
"03/10/2018 04:00:00 - 03/10/2018 05:00:00","BZN|GB","Without Sequence","70.00","",""
"03/10/2018 05:00:00 - 03/10/2018 06:00:00","BZN|GB","Without Sequence","77.00","",""
"03/10/2018 06:00:00 - 03/10/2018 07:00:00","BZN|GB","Without Sequence","78.00","",""
"03/10/2018 07:00:00 - 03/10/2018 08:00:00","BZN|GB","Without Sequence","85.00","",""
"03/10/2018 08:00:00 - 03/10/2018 09:00:00","BZN|GB","Without Sequence","78.99","",""
"03/10/2018 09:00:00 - 03/10/2018 10:00:00","BZN|GB","Without Sequence","69.88","",""
"03/10/2018 10:00:00 - 03/10/2018 11:00:00","BZN|GB","Without Sequence","68.78","",""
"03/10/2018 11:00:00 - 03/10/2018 12:00:00","BZN|GB","Without Sequence","68.94","",""
"03/10/2018 12:00:00 - 03/10/2018 13:00:00","BZN|GB","Without Sequence","65.00","",""
"03/10/2018 13:00:00 - 03/10/2018 14:00:00","BZN|GB","Without Sequence","62.03","",""
"03/10/2018 14:00:00 - 03/10/2018 15:00:00","BZN|GB","Without Sequence","58.70","",""
"03/10/2018 15:00:00 - 03/10/2018 16:00:00","BZN|GB","Without Sequence","67.38","",""
"03/10/2018 16:00:00 - 03/10/2018 17:00:00","BZN|GB","Without Sequence","72.00","",""
"03/10/2018 17:00:00 - 03/10/2018 18:00:00","BZN|GB","Without Sequence","89.81","",""
"03/10/2018 18:00:00 - 03/10/2018 19:00:00","BZN|GB","Without Sequence","88.86","",""
"03/10/2018 19:00:00 - 03/10/2018 20:00:00","BZN|GB","Without Sequence","71.74","",""
"03/10/2018 20:00:00 - 03/10/2018 21:00:00","BZN|GB","Without Sequence","66.69","",""
"03/10/2018 21:00:00 - 03/10/2018 22:00:00","BZN|GB","Without Sequence","59.94","",""
"03/10/2018 22:00:00 - 03/10/2018 23:00:00","BZN|GB","Without Sequence","67.93","",""
"03/10/2018 23:00:00 - 04/10/2018 00:00:00","BZN|GB","Without Sequence","54.95","",""
"04/10/2018 00:00:00 - 04/10/2018 01:00:00","BZN|GB","Without Sequence","54.42","",""
"04/10/2018 01:00:00 - 04/10/2018 02:00:00","BZN|GB","Without Sequence","54.49","",""
"04/10/2018 02:00:00 - 04/10/2018 03:00:00","BZN|GB","Without Sequence","56.30","",""
"04/10/2018 03:00:00 - 04/10/2018 04:00:00","BZN|GB","Without Sequence","56.30","",""
"04/10/2018 04:00:00 - 04/10/2018 05:00:00","BZN|GB","Without Sequence","67.98","",""
"04/10/2018 05:00:00 - 04/10/2018 06:00:00","BZN|GB","Without Sequence","73.16","",""
"04/10/2018 06:00:00 - 04/10/2018 07:00:00","BZN|GB","Without Sequence","73.94","",""
"04/10/2018 07:00:00 - 04/10/2018 08:00:00","BZN|GB","Without Sequence","74.93","",""
"04/10/2018 08:00:00 - 04/10/2018 09:00:00","BZN|GB","Without Sequence","72.07","",""
"04/10/2018 09:00:00 - 04/10/2018 10:00:00","BZN|GB","Without Sequence","66.80","",""
"04/10/2018 10:00:00 - 04/10/2018 11:00:00","BZN|GB","Without Sequence","65.14","",""
"04/10/2018 11:00:00 - 04/10/2018 12:00:00","BZN|GB","Without Sequence","61.72","",""
"04/10/2018 12:00:00 - 04/10/2018 13:00:00","BZN|GB","Without Sequence","58.47","",""
"04/10/2018 13:00:00 - 04/10/2018 14:00:00","BZN|GB","Without Sequence","55.57","",""
"04/10/2018 14:00:00 - 04/10/2018 15:00:00","BZN|GB","Without Sequence","59.57","",""
"04/10/2018 15:00:00 - 04/10/2018 16:00:00","BZN|GB","Without Sequence","68.14","",""
"04/10/2018 16:00:00 - 04/10/2018 17:00:00","BZN|GB","Without Sequence","73.25","",""
"04/10/2018 17:00:00 - 04/10/2018 18:00:00","BZN|GB","Without Sequence","82.96","",""
"04/10/2018 18:00:00 - 04/10/2018 19:00:00","BZN|GB","Without Sequence","90.00","",""
"04/10/2018 19:00:00 - 04/10/2018 20:00:00","BZN|GB","Without Sequence","72.65","",""
"04/10/2018 20:00:00 - 04/10/2018 21:00:00","BZN|GB","Without Sequence","69.36","",""
"04/10/2018 21:00:00 - 04/10/2018 22:00:00","BZN|GB","Without Sequence","64.80","",""
"04/10/2018 22:00:00 - 04/10/2018 23:00:00","BZN|GB","Without Sequence","64.97","",""
"04/10/2018 23:00:00 - 05/10/2018 00:00:00","BZN|GB","Without Sequence","59.14","",""
"05/10/2018 00:00:00 - 05/10/2018 01:00:00","BZN|GB","Without Sequence","56.64","",""
"05/10/2018 01:00:00 - 05/10/2018 02:00:00","BZN|GB","Without Sequence","56.30","",""
"05/10/2018 02:00:00 - 05/10/2018 03:00:00","BZN|GB","Without Sequence","55.00","",""
"05/10/2018 03:00:00 - 05/10/2018 04:00:00","BZN|GB","Without Sequence","55.00","",""
"05/10/2018 04:00:00 - 05/10/2018 05:00:00","BZN|GB","Without Sequence","59.05","",""
"05/10/2018 05:00:00 - 05/10/2018 06:00:00","BZN|GB","Without Sequence","71.74","",""
"05/10/2018 06:00:00 - 05/10/2018 07:00:00","BZN|GB","Without Sequence","72.58","",""
"05/10/2018 07:00:00 - 05/10/2018 08:00:00","BZN|GB","Without Sequence","76.50","",""
"05/10/2018 08:00:00 - 05/10/2018 09:00:00","BZN|GB","Without Sequence","73.30","",""
"05/10/2018 09:00:00 - 05/10/2018 10:00:00","BZN|GB","Without Sequence","68.05","",""
"05/10/2018 10:00:00 - 05/10/2018 11:00:00","BZN|GB","Without Sequence","67.95","",""
"05/10/2018 11:00:00 - 05/10/2018 12:00:00","BZN|GB","Without Sequence","59.59","",""
"05/10/2018 12:00:00 - 05/10/2018 13:00:00","BZN|GB","Without Sequence","59.57","",""
"05/10/2018 13:00:00 - 05/10/2018 14:00:00","BZN|GB","Without Sequence","58.51","",""
"05/10/2018 14:00:00 - 05/10/2018 15:00:00","BZN|GB","Without Sequence","58.52","",""
"05/10/2018 15:00:00 - 05/10/2018 16:00:00","BZN|GB","Without Sequence","68.52","",""
"05/10/2018 16:00:00 - 05/10/2018 17:00:00","BZN|GB","Without Sequence","75.20","",""
"05/10/2018 17:00:00 - 05/10/2018 18:00:00","BZN|GB","Without Sequence","88.71","",""
"05/10/2018 18:00:00 - 05/10/2018 19:00:00","BZN|GB","Without Sequence","93.70","",""
"05/10/2018 19:00:00 - 05/10/2018 20:00:00","BZN|GB","Without Sequence","72.46","",""
"05/10/2018 20:00:00 - 05/10/2018 21:00:00","BZN|GB","Without Sequence","61.95","",""
"05/10/2018 21:00:00 - 05/10/2018 22:00:00","BZN|GB","Without Sequence","57.01","",""
"05/10/2018 22:00:00 - 05/10/2018 23:00:00","BZN|GB","Without Sequence","71.93","",""
"05/10/2018 23:00:00 - 06/10/2018 00:00:00","BZN|GB","Without Sequence","62.76","",""
"06/10/2018 00:00:00 - 06/10/2018 01:00:00","BZN|GB","Without Sequence","59.09","",""
"06/10/2018 01:00:00 - 06/10/2018 02:00:00","BZN|GB","Without Sequence","56.58","",""
"06/10/2018 02:00:00 - 06/10/2018 03:00:00","BZN|GB","Without Sequence","54.93","",""
"06/10/2018 03:00:00 - 06/10/2018 04:00:00","BZN|GB","Without Sequence","54.91","",""
"06/10/2018 04:00:00 - 06/10/2018 05:00:00","BZN|GB","Without Sequence","53.99","",""
"06/10/2018 05:00:00 - 06/10/2018 06:00:00","BZN|GB","Without Sequence","56.70","",""
"06/10/2018 06:00:00 - 06/10/2018 07:00:00","BZN|GB","Without Sequence","57.76","",""
"06/10/2018 07:00:00 - 06/10/2018 08:00:00","BZN|GB","Without Sequence","74.00","",""
"06/10/2018 08:00:00 - 06/10/2018 09:00:00","BZN|GB","Without Sequence","86.00","",""
"06/10/2018 09:00:00 - 06/10/2018 10:00:00","BZN|GB","Without Sequence","86.96","",""
"06/10/2018 10:00:00 - 06/10/2018 11:00:00","BZN|GB","Without Sequence","83.60","",""
"06/10/2018 11:00:00 - 06/10/2018 12:00:00","BZN|GB","Without Sequence","78.99","",""
"06/10/2018 12:00:00 - 06/10/2018 13:00:00","BZN|GB","Without Sequence","66.00","",""
"06/10/2018 13:00:00 - 06/10/2018 14:00:00","BZN|GB","Without Sequence","56.99","",""
"06/10/2018 14:00:00 - 06/10/2018 15:00:00","BZN|GB","Without Sequence","55.00","",""
"06/10/2018 15:00:00 - 06/10/2018 16:00:00","BZN|GB","Without Sequence","58.00","",""
"06/10/2018 16:00:00 - 06/10/2018 17:00:00","BZN|GB","Without Sequence","65.51","",""
"06/10/2018 17:00:00 - 06/10/2018 18:00:00","BZN|GB","Without Sequence","83.71","",""
"06/10/2018 18:00:00 - 06/10/2018 19:00:00","BZN|GB","Without Sequence","86.98","",""
"06/10/2018 19:00:00 - 06/10/2018 20:00:00","BZN|GB","Without Sequence","65.42","",""
"06/10/2018 20:00:00 - 06/10/2018 21:00:00","BZN|GB","Without Sequence","64.53","",""
"06/10/2018 21:00:00 - 06/10/2018 22:00:00","BZN|GB","Without Sequence","58.53","",""
"06/10/2018 22:00:00 - 06/10/2018 23:00:00","BZN|GB","Without Sequence","78.00","",""
"06/10/2018 23:00:00 - 07/10/2018 00:00:00","BZN|GB","Without Sequence","65.00","",""
"07/10/2018 00:00:00 - 07/10/2018 01:00:00","BZN|GB","Without Sequence","66.56","",""
"07/10/2018 01:00:00 - 07/10/2018 02:00:00","BZN|GB","Without Sequence","66.00","",""
"07/10/2018 02:00:00 - 07/10/2018 03:00:00","BZN|GB","Without Sequence","60.43","",""
"07/10/2018 03:00:00 - 07/10/2018 04:00:00","BZN|GB","Without Sequence","58.96","",""
"07/10/2018 04:00:00 - 07/10/2018 05:00:00","BZN|GB","Without Sequence","58.95","",""
"07/10/2018 05:00:00 - 07/10/2018 06:00:00","BZN|GB","Without Sequence","60.22","",""
"07/10/2018 06:00:00 - 07/10/2018 07:00:00","BZN|GB","Without Sequence","61.65","",""
"07/10/2018 07:00:00 - 07/10/2018 08:00:00","BZN|GB","Without Sequence","69.00","",""
"07/10/2018 08:00:00 - 07/10/2018 09:00:00","BZN|GB","Without Sequence","79.00","",""
"07/10/2018 09:00:00 - 07/10/2018 10:00:00","BZN|GB","Without Sequence","74.00","",""
"07/10/2018 10:00:00 - 07/10/2018 11:00:00","BZN|GB","Without Sequence","65.00","",""
"07/10/2018 11:00:00 - 07/10/2018 12:00:00","BZN|GB","Without Sequence","56.80","",""
"07/10/2018 12:00:00 - 07/10/2018 13:00:00","BZN|GB","Without Sequence","47.57","",""
"07/10/2018 13:00:00 - 07/10/2018 14:00:00","BZN|GB","Without Sequence","49.00","",""
"07/10/2018 14:00:00 - 07/10/2018 15:00:00","BZN|GB","Without Sequence","52.54","",""
"07/10/2018 15:00:00 - 07/10/2018 16:00:00","BZN|GB","Without Sequence","57.00","",""
"07/10/2018 16:00:00 - 07/10/2018 17:00:00","BZN|GB","Without Sequence","72.60","",""
"07/10/2018 17:00:00 - 07/10/2018 18:00:00","BZN|GB","Without Sequence","89.14","",""
"07/10/2018 18:00:00 - 07/10/2018 19:00:00","BZN|GB","Without Sequence","92.00","",""
"07/10/2018 19:00:00 - 07/10/2018 20:00:00","BZN|GB","Without Sequence","78.57","",""
"07/10/2018 20:00:00 - 07/10/2018 21:00:00","BZN|GB","Without Sequence","62.11","",""
"07/10/2018 21:00:00 - 07/10/2018 22:00:00","BZN|GB","Without Sequence","57.53","",""
"07/10/2018 22:00:00 - 07/10/2018 23:00:00","BZN|GB","Without Sequence","50.22","",""
"07/10/2018 23:00:00 - 08/10/2018 00:00:00","BZN|GB","Without Sequence","46.29","",""
"08/10/2018 00:00:00 - 08/10/2018 01:00:00","BZN|GB","Without Sequence","44.17","",""
"08/10/2018 01:00:00 - 08/10/2018 02:00:00","BZN|GB","Without Sequence","42.53","",""
"08/10/2018 02:00:00 - 08/10/2018 03:00:00","BZN|GB","Without Sequence","43.08","",""
"08/10/2018 03:00:00 - 08/10/2018 04:00:00","BZN|GB","Without Sequence","47.99","",""
"08/10/2018 04:00:00 - 08/10/2018 05:00:00","BZN|GB","Without Sequence","56.56","",""
"08/10/2018 05:00:00 - 08/10/2018 06:00:00","BZN|GB","Without Sequence","71.87","",""
"08/10/2018 06:00:00 - 08/10/2018 07:00:00","BZN|GB","Without Sequence","74.27","",""
"08/10/2018 07:00:00 - 08/10/2018 08:00:00","BZN|GB","Without Sequence","76.02","",""
"08/10/2018 08:00:00 - 08/10/2018 09:00:00","BZN|GB","Without Sequence","73.17","",""
"08/10/2018 09:00:00 - 08/10/2018 10:00:00","BZN|GB","Without Sequence","65.50","",""
"08/10/2018 10:00:00 - 08/10/2018 11:00:00","BZN|GB","Without Sequence","64.43","",""
"08/10/2018 11:00:00 - 08/10/2018 12:00:00","BZN|GB","Without Sequence","62.50","",""
"08/10/2018 12:00:00 - 08/10/2018 13:00:00","BZN|GB","Without Sequence","59.36","",""
"08/10/2018 13:00:00 - 08/10/2018 14:00:00","BZN|GB","Without Sequence","57.82","",""
"08/10/2018 14:00:00 - 08/10/2018 15:00:00","BZN|GB","Without Sequence","57.48","",""
"08/10/2018 15:00:00 - 08/10/2018 16:00:00","BZN|GB","Without Sequence","67.31","",""
"08/10/2018 16:00:00 - 08/10/2018 17:00:00","BZN|GB","Without Sequence","77.26","",""
"08/10/2018 17:00:00 - 08/10/2018 18:00:00","BZN|GB","Without Sequence","91.92","",""
"08/10/2018 18:00:00 - 08/10/2018 19:00:00","BZN|GB","Without Sequence","89.45","",""
"08/10/2018 19:00:00 - 08/10/2018 20:00:00","BZN|GB","Without Sequence","70.38","",""
"08/10/2018 20:00:00 - 08/10/2018 21:00:00","BZN|GB","Without Sequence","63.69","",""
"08/10/2018 21:00:00 - 08/10/2018 22:00:00","BZN|GB","Without Sequence","60.75","",""
"08/10/2018 22:00:00 - 08/10/2018 23:00:00","BZN|GB","Without Sequence","61.64","",""
"08/10/2018 23:00:00 - 09/10/2018 00:00:00","BZN|GB","Without Sequence","52.27","",""
"09/10/2018 00:00:00 - 09/10/2018 01:00:00","BZN|GB","Without Sequence","51.00","",""
"09/10/2018 01:00:00 - 09/10/2018 02:00:00","BZN|GB","Without Sequence","47.32","",""
"09/10/2018 02:00:00 - 09/10/2018 03:00:00","BZN|GB","Without Sequence","50.18","",""
"09/10/2018 03:00:00 - 09/10/2018 04:00:00","BZN|GB","Without Sequence","54.68","",""
"09/10/2018 04:00:00 - 09/10/2018 05:00:00","BZN|GB","Without Sequence","66.83","",""
"09/10/2018 05:00:00 - 09/10/2018 06:00:00","BZN|GB","Without Sequence","80.08","",""
"09/10/2018 06:00:00 - 09/10/2018 07:00:00","BZN|GB","Without Sequence","84.74","",""
"09/10/2018 07:00:00 - 09/10/2018 08:00:00","BZN|GB","Without Sequence","82.70","",""
"09/10/2018 08:00:00 - 09/10/2018 09:00:00","BZN|GB","Without Sequence","72.36","",""
"09/10/2018 09:00:00 - 09/10/2018 10:00:00","BZN|GB","Without Sequence","61.99","",""
"09/10/2018 10:00:00 - 09/10/2018 11:00:00","BZN|GB","Without Sequence","61.86","",""
"09/10/2018 11:00:00 - 09/10/2018 12:00:00","BZN|GB","Without Sequence","60.96","",""
"09/10/2018 12:00:00 - 09/10/2018 13:00:00","BZN|GB","Without Sequence","57.29","",""
"09/10/2018 13:00:00 - 09/10/2018 14:00:00","BZN|GB","Without Sequence","57.74","",""
"09/10/2018 14:00:00 - 09/10/2018 15:00:00","BZN|GB","Without Sequence","60.78","",""
"09/10/2018 15:00:00 - 09/10/2018 16:00:00","BZN|GB","Without Sequence","71.44","",""
"09/10/2018 16:00:00 - 09/10/2018 17:00:00","BZN|GB","Without Sequence","80.98","",""
"09/10/2018 17:00:00 - 09/10/2018 18:00:00","BZN|GB","Without Sequence","99.22","",""
"09/10/2018 18:00:00 - 09/10/2018 19:00:00","BZN|GB","Without Sequence","85.21","",""
"09/10/2018 19:00:00 - 09/10/2018 20:00:00","BZN|GB","Without Sequence","72.66","",""
"09/10/2018 20:00:00 - 09/10/2018 21:00:00","BZN|GB","Without Sequence","62.96","",""
"09/10/2018 21:00:00 - 09/10/2018 22:00:00","BZN|GB","Without Sequence","56.52","",""
"09/10/2018 22:00:00 - 09/10/2018 23:00:00","BZN|GB","Without Sequence","58.43","",""
"09/10/2018 23:00:00 - 10/10/2018 00:00:00","BZN|GB","Without Sequence","53.98","",""
"10/10/2018 00:00:00 - 10/10/2018 01:00:00","BZN|GB","Without Sequence","54.98","",""
"10/10/2018 01:00:00 - 10/10/2018 02:00:00","BZN|GB","Without Sequence","55.67","",""
"10/10/2018 02:00:00 - 10/10/2018 03:00:00","BZN|GB","Without Sequence","58.00","",""
"10/10/2018 03:00:00 - 10/10/2018 04:00:00","BZN|GB","Without Sequence","63.41","",""
"10/10/2018 04:00:00 - 10/10/2018 05:00:00","BZN|GB","Without Sequence","65.35","",""
"10/10/2018 05:00:00 - 10/10/2018 06:00:00","BZN|GB","Without Sequence","79.71","",""
"10/10/2018 06:00:00 - 10/10/2018 07:00:00","BZN|GB","Without Sequence","86.00","",""
"10/10/2018 07:00:00 - 10/10/2018 08:00:00","BZN|GB","Without Sequence","90.00","",""
"10/10/2018 08:00:00 - 10/10/2018 09:00:00","BZN|GB","Without Sequence","76.00","",""
"10/10/2018 09:00:00 - 10/10/2018 10:00:00","BZN|GB","Without Sequence","67.00","",""
"10/10/2018 10:00:00 - 10/10/2018 11:00:00","BZN|GB","Without Sequence","65.00","",""
"10/10/2018 11:00:00 - 10/10/2018 12:00:00","BZN|GB","Without Sequence","60.00","",""
"10/10/2018 12:00:00 - 10/10/2018 13:00:00","BZN|GB","Without Sequence","56.02","",""
"10/10/2018 13:00:00 - 10/10/2018 14:00:00","BZN|GB","Without Sequence","55.27","",""
"10/10/2018 14:00:00 - 10/10/2018 15:00:00","BZN|GB","Without Sequence","55.03","",""
"10/10/2018 15:00:00 - 10/10/2018 16:00:00","BZN|GB","Without Sequence","62.77","",""
"10/10/2018 16:00:00 - 10/10/2018 17:00:00","BZN|GB","Without Sequence","72.60","",""
"10/10/2018 17:00:00 - 10/10/2018 18:00:00","BZN|GB","Without Sequence","86.00","",""
"10/10/2018 18:00:00 - 10/10/2018 19:00:00","BZN|GB","Without Sequence","86.00","",""
"10/10/2018 19:00:00 - 10/10/2018 20:00:00","BZN|GB","Without Sequence","70.25","",""
"10/10/2018 20:00:00 - 10/10/2018 21:00:00","BZN|GB","Without Sequence","58.81","",""
"10/10/2018 21:00:00 - 10/10/2018 22:00:00","BZN|GB","Without Sequence","53.93","",""
"10/10/2018 22:00:00 - 10/10/2018 23:00:00","BZN|GB","Without Sequence","65.10","",""
"10/10/2018 23:00:00 - 11/10/2018 00:00:00","BZN|GB","Without Sequence","48.26","",""
"11/10/2018 00:00:00 - 11/10/2018 01:00:00","BZN|GB","Without Sequence","46.25","",""
"11/10/2018 01:00:00 - 11/10/2018 02:00:00","BZN|GB","Without Sequence","48.49","",""
"11/10/2018 02:00:00 - 11/10/2018 03:00:00","BZN|GB","Without Sequence","54.22","",""
"11/10/2018 03:00:00 - 11/10/2018 04:00:00","BZN|GB","Without Sequence","53.07","",""
"11/10/2018 04:00:00 - 11/10/2018 05:00:00","BZN|GB","Without Sequence","61.60","",""
"11/10/2018 05:00:00 - 11/10/2018 06:00:00","BZN|GB","Without Sequence","75.03","",""
"11/10/2018 06:00:00 - 11/10/2018 07:00:00","BZN|GB","Without Sequence","65.67","",""
"11/10/2018 07:00:00 - 11/10/2018 08:00:00","BZN|GB","Without Sequence","76.50","",""
"11/10/2018 08:00:00 - 11/10/2018 09:00:00","BZN|GB","Without Sequence","65.50","",""
"11/10/2018 09:00:00 - 11/10/2018 10:00:00","BZN|GB","Without Sequence","63.36","",""
"11/10/2018 10:00:00 - 11/10/2018 11:00:00","BZN|GB","Without Sequence","60.00","",""
"11/10/2018 11:00:00 - 11/10/2018 12:00:00","BZN|GB","Without Sequence","58.17","",""
"11/10/2018 12:00:00 - 11/10/2018 13:00:00","BZN|GB","Without Sequence","54.70","",""
"11/10/2018 13:00:00 - 11/10/2018 14:00:00","BZN|GB","Without Sequence","54.04","",""
"11/10/2018 14:00:00 - 11/10/2018 15:00:00","BZN|GB","Without Sequence","55.57","",""
"11/10/2018 15:00:00 - 11/10/2018 16:00:00","BZN|GB","Without Sequence","65.21","",""
"11/10/2018 16:00:00 - 11/10/2018 17:00:00","BZN|GB","Without Sequence","73.29","",""
"11/10/2018 17:00:00 - 11/10/2018 18:00:00","BZN|GB","Without Sequence","92.99","",""
"11/10/2018 18:00:00 - 11/10/2018 19:00:00","BZN|GB","Without Sequence","93.40","",""
"11/10/2018 19:00:00 - 11/10/2018 20:00:00","BZN|GB","Without Sequence","76.50","",""
"11/10/2018 20:00:00 - 11/10/2018 21:00:00","BZN|GB","Without Sequence","62.37","",""
"11/10/2018 21:00:00 - 11/10/2018 22:00:00","BZN|GB","Without Sequence","58.21","",""
"11/10/2018 22:00:00 - 11/10/2018 23:00:00","BZN|GB","Without Sequence","72.57","",""
"11/10/2018 23:00:00 - 12/10/2018 00:00:00","BZN|GB","Without Sequence","62.68","",""
"12/10/2018 00:00:00 - 12/10/2018 01:00:00","BZN|GB","Without Sequence","58.80","",""
"12/10/2018 01:00:00 - 12/10/2018 02:00:00","BZN|GB","Without Sequence","55.92","",""
"12/10/2018 02:00:00 - 12/10/2018 03:00:00","BZN|GB","Without Sequence","41.03","",""
"12/10/2018 03:00:00 - 12/10/2018 04:00:00","BZN|GB","Without Sequence","44.48","",""
"12/10/2018 04:00:00 - 12/10/2018 05:00:00","BZN|GB","Without Sequence","48.42","",""
"12/10/2018 05:00:00 - 12/10/2018 06:00:00","BZN|GB","Without Sequence","62.60","",""
"12/10/2018 06:00:00 - 12/10/2018 07:00:00","BZN|GB","Without Sequence","64.04","",""
"12/10/2018 07:00:00 - 12/10/2018 08:00:00","BZN|GB","Without Sequence","62.90","",""
"12/10/2018 08:00:00 - 12/10/2018 09:00:00","BZN|GB","Without Sequence","62.90","",""
"12/10/2018 09:00:00 - 12/10/2018 10:00:00","BZN|GB","Without Sequence","59.26","",""
"12/10/2018 10:00:00 - 12/10/2018 11:00:00","BZN|GB","Without Sequence","57.10","",""
"12/10/2018 11:00:00 - 12/10/2018 12:00:00","BZN|GB","Without Sequence","57.00","",""
"12/10/2018 12:00:00 - 12/10/2018 13:00:00","BZN|GB","Without Sequence","50.00","",""
"12/10/2018 13:00:00 - 12/10/2018 14:00:00","BZN|GB","Without Sequence","49.92","",""
"12/10/2018 14:00:00 - 12/10/2018 15:00:00","BZN|GB","Without Sequence","51.38","",""
"12/10/2018 15:00:00 - 12/10/2018 16:00:00","BZN|GB","Without Sequence","60.74","",""
"12/10/2018 16:00:00 - 12/10/2018 17:00:00","BZN|GB","Without Sequence","63.11","",""
"12/10/2018 17:00:00 - 12/10/2018 18:00:00","BZN|GB","Without Sequence","85.00","",""
"12/10/2018 18:00:00 - 12/10/2018 19:00:00","BZN|GB","Without Sequence","81.00","",""
"12/10/2018 19:00:00 - 12/10/2018 20:00:00","BZN|GB","Without Sequence","63.15","",""
"12/10/2018 20:00:00 - 12/10/2018 21:00:00","BZN|GB","Without Sequence","58.22","",""
"12/10/2018 21:00:00 - 12/10/2018 22:00:00","BZN|GB","Without Sequence","55.92","",""
"12/10/2018 22:00:00 - 12/10/2018 23:00:00","BZN|GB","Without Sequence","52.97","",""
"12/10/2018 23:00:00 - 13/10/2018 00:00:00","BZN|GB","Without Sequence","50.13","",""
"13/10/2018 00:00:00 - 13/10/2018 01:00:00","BZN|GB","Without Sequence","50.13","",""
"13/10/2018 01:00:00 - 13/10/2018 02:00:00","BZN|GB","Without Sequence","53.95","",""
"13/10/2018 02:00:00 - 13/10/2018 03:00:00","BZN|GB","Without Sequence","53.96","",""
"13/10/2018 03:00:00 - 13/10/2018 04:00:00","BZN|GB","Without Sequence","58.00","",""
"13/10/2018 04:00:00 - 13/10/2018 05:00:00","BZN|GB","Without Sequence","62.00","",""
"13/10/2018 05:00:00 - 13/10/2018 06:00:00","BZN|GB","Without Sequence","57.10","",""
"13/10/2018 06:00:00 - 13/10/2018 07:00:00","BZN|GB","Without Sequence","56.44","",""
"13/10/2018 07:00:00 - 13/10/2018 08:00:00","BZN|GB","Without Sequence","65.53","",""
"13/10/2018 08:00:00 - 13/10/2018 09:00:00","BZN|GB","Without Sequence","77.10","",""
"13/10/2018 09:00:00 - 13/10/2018 10:00:00","BZN|GB","Without Sequence","76.61","",""
"13/10/2018 10:00:00 - 13/10/2018 11:00:00","BZN|GB","Without Sequence","68.00","",""
"13/10/2018 11:00:00 - 13/10/2018 12:00:00","BZN|GB","Without Sequence","54.00","",""
"13/10/2018 12:00:00 - 13/10/2018 13:00:00","BZN|GB","Without Sequence","47.92","",""
"13/10/2018 13:00:00 - 13/10/2018 14:00:00","BZN|GB","Without Sequence","41.17","",""
"13/10/2018 14:00:00 - 13/10/2018 15:00:00","BZN|GB","Without Sequence","47.40","",""
"13/10/2018 15:00:00 - 13/10/2018 16:00:00","BZN|GB","Without Sequence","54.25","",""
"13/10/2018 16:00:00 - 13/10/2018 17:00:00","BZN|GB","Without Sequence","59.96","",""
"13/10/2018 17:00:00 - 13/10/2018 18:00:00","BZN|GB","Without Sequence","88.00","",""
"13/10/2018 18:00:00 - 13/10/2018 19:00:00","BZN|GB","Without Sequence","87.40","",""
"13/10/2018 19:00:00 - 13/10/2018 20:00:00","BZN|GB","Without Sequence","70.00","",""
"13/10/2018 20:00:00 - 13/10/2018 21:00:00","BZN|GB","Without Sequence","58.83","",""
"13/10/2018 21:00:00 - 13/10/2018 22:00:00","BZN|GB","Without Sequence","56.32","",""
"13/10/2018 22:00:00 - 13/10/2018 23:00:00","BZN|GB","Without Sequence","49.92","",""
"13/10/2018 23:00:00 - 14/10/2018 00:00:00","BZN|GB","Without Sequence","53.02","",""
"14/10/2018 00:00:00 - 14/10/2018 01:00:00","BZN|GB","Without Sequence","55.00","",""
"14/10/2018 01:00:00 - 14/10/2018 02:00:00","BZN|GB","Without Sequence","58.00","",""
"14/10/2018 02:00:00 - 14/10/2018 03:00:00","BZN|GB","Without Sequence","62.10","",""
"14/10/2018 03:00:00 - 14/10/2018 04:00:00","BZN|GB","Without Sequence","66.83","",""
"14/10/2018 04:00:00 - 14/10/2018 05:00:00","BZN|GB","Without Sequence","74.00","",""
"14/10/2018 05:00:00 - 14/10/2018 06:00:00","BZN|GB","Without Sequence","75.00","",""
"14/10/2018 06:00:00 - 14/10/2018 07:00:00","BZN|GB","Without Sequence","53.97","",""
"14/10/2018 07:00:00 - 14/10/2018 08:00:00","BZN|GB","Without Sequence","55.98","",""
"14/10/2018 08:00:00 - 14/10/2018 09:00:00","BZN|GB","Without Sequence","61.36","",""
"14/10/2018 09:00:00 - 14/10/2018 10:00:00","BZN|GB","Without Sequence","73.40","",""
"14/10/2018 10:00:00 - 14/10/2018 11:00:00","BZN|GB","Without Sequence","76.00","",""
"14/10/2018 11:00:00 - 14/10/2018 12:00:00","BZN|GB","Without Sequence","80.00","",""
"14/10/2018 12:00:00 - 14/10/2018 13:00:00","BZN|GB","Without Sequence","68.00","",""
"14/10/2018 13:00:00 - 14/10/2018 14:00:00","BZN|GB","Without Sequence","59.27","",""
"14/10/2018 14:00:00 - 14/10/2018 15:00:00","BZN|GB","Without Sequence","55.60","",""
"14/10/2018 15:00:00 - 14/10/2018 16:00:00","BZN|GB","Without Sequence","64.50","",""
"14/10/2018 16:00:00 - 14/10/2018 17:00:00","BZN|GB","Without Sequence","79.54","",""
"14/10/2018 17:00:00 - 14/10/2018 18:00:00","BZN|GB","Without Sequence","92.70","",""
