"MTU (UTC)","Area","Sequence","Day-ahead Price (GBP/MWh)","Intraday Period (UTC)","Intraday Price (GBP/MWh)"
"18/05/2016 04:00:00 - 18/05/2016 05:00:00","BZN|GB","Without Sequence","28.93","",""
"18/05/2016 05:00:00 - 18/05/2016 06:00:00","BZN|GB","Without Sequence","29.89","",""
"18/05/2016 06:00:00 - 18/05/2016 07:00:00","BZN|GB","Without Sequence","31.84","",""
"18/05/2016 07:00:00 - 18/05/2016 08:00:00","BZN|GB","Without Sequence","44.90","",""
"18/05/2016 08:00:00 - 18/05/2016 09:00:00","BZN|GB","Without Sequence","54.80","",""
"18/05/2016 09:00:00 - 18/05/2016 10:00:00","BZN|GB","Without Sequence","41.90","",""
"18/05/2016 10:00:00 - 18/05/2016 11:00:00","BZN|GB","Without Sequence","38.53","",""
"18/05/2016 11:00:00 - 18/05/2016 12:00:00","BZN|GB","Without Sequence","37.95","",""
"18/05/2016 12:00:00 - 18/05/2016 13:00:00","BZN|GB","Without Sequence","34.34","",""
"18/05/2016 13:00:00 - 18/05/2016 14:00:00","BZN|GB","Without Sequence","29.07","",""
"18/05/2016 14:00:00 - 18/05/2016 15:00:00","BZN|GB","Without Sequence","29.25","",""
"18/05/2016 15:00:00 - 18/05/2016 16:00:00","BZN|GB","Without Sequence","41.18","",""
"18/05/2016 16:00:00 - 18/05/2016 17:00:00","BZN|GB","Without Sequence","54.95","",""
"18/05/2016 17:00:00 - 18/05/2016 18:00:00","BZN|GB","Without Sequence","51.60","",""
"18/05/2016 18:00:00 - 18/05/2016 19:00:00","BZN|GB","Without Sequence","43.29","",""
"18/05/2016 19:00:00 - 18/05/2016 20:00:00","BZN|GB","Without Sequence","36.56","",""
"18/05/2016 20:00:00 - 18/05/2016 21:00:00","BZN|GB","Without Sequence","36.00","",""
"18/05/2016 21:00:00 - 18/05/2016 22:00:00","BZN|GB","Without Sequence","29.46","",""
"18/05/2016 22:00:00 - 18/05/2016 23:00:00","BZN|GB","Without Sequence","33.95","",""
"18/05/2016 23:00:00 - 19/05/2016 00:00:00","BZN|GB","Without Sequence","26.96","",""
"19/05/2016 00:00:00 - 19/05/2016 01:00:00","BZN|GB","Without Sequence","27.68","",""
"19/05/2016 01:00:00 - 19/05/2016 02:00:00","BZN|GB","Without Sequence","25.84","",""
"19/05/2016 02:00:00 - 19/05/2016 03:00:00","BZN|GB","Without Sequence","25.54","",""
"19/05/2016 03:00:00 - 19/05/2016 04:00:00","BZN|GB","Without Sequence","24.85","",""
"19/05/2016 04:00:00 - 19/05/2016 05:00:00","BZN|GB","Without Sequence","27.53","",""
"19/05/2016 05:00:00 - 19/05/2016 06:00:00","BZN|GB","Without Sequence","31.78","",""
"19/05/2016 06:00:00 - 19/05/2016 07:00:00","BZN|GB","Without Sequence","37.10","",""
"19/05/2016 07:00:00 - 19/05/2016 08:00:00","BZN|GB","Without Sequence","58.02","",""
"19/05/2016 08:00:00 - 19/05/2016 09:00:00","BZN|GB","Without Sequence","53.03","",""
"19/05/2016 09:00:00 - 19/05/2016 10:00:00","BZN|GB","Without Sequence","49.91","",""
"19/05/2016 10:00:00 - 19/05/2016 11:00:00","BZN|GB","Without Sequence","42.00","",""
"19/05/2016 11:00:00 - 19/05/2016 12:00:00","BZN|GB","Without Sequence","41.01","",""
"19/05/2016 12:00:00 - 19/05/2016 13:00:00","BZN|GB","Without Sequence","37.50","",""
"19/05/2016 13:00:00 - 19/05/2016 14:00:00","BZN|GB","Without Sequence","28.98","",""
"19/05/2016 14:00:00 - 19/05/2016 15:00:00","BZN|GB","Without Sequence","28.91","",""
"19/05/2016 15:00:00 - 19/05/2016 16:00:00","BZN|GB","Without Sequence","38.38","",""
"19/05/2016 16:00:00 - 19/05/2016 17:00:00","BZN|GB","Without Sequence","49.91","",""
"19/05/2016 17:00:00 - 19/05/2016 18:00:00","BZN|GB","Without Sequence","41.84","",""
"19/05/2016 18:00:00 - 19/05/2016 19:00:00","BZN|GB","Without Sequence","34.94","",""
"19/05/2016 19:00:00 - 19/05/2016 20:00:00","BZN|GB","Without Sequence","30.09","",""
"19/05/2016 20:00:00 - 19/05/2016 21:00:00","BZN|GB","Without Sequence","35.03","",""
"19/05/2016 21:00:00 - 19/05/2016 22:00:00","BZN|GB","Without Sequence","27.17","",""
"19/05/2016 22:00:00 - 19/05/2016 23:00:00","BZN|GB","Without Sequence","30.08","",""
"19/05/2016 23:00:00 - 20/05/2016 00:00:00","BZN|GB","Without Sequence","26.92","",""
"20/05/2016 00:00:00 - 20/05/2016 01:00:00","BZN|GB","Without Sequence","27.97","",""
"20/05/2016 01:00:00 - 20/05/2016 02:00:00","BZN|GB","Without Sequence","26.25","",""
"20/05/2016 02:00:00 - 20/05/2016 03:00:00","BZN|GB","Without Sequence","25.14","",""
"20/05/2016 03:00:00 - 20/05/2016 04:00:00","BZN|GB","Without Sequence","24.97","",""
"20/05/2016 04:00:00 - 20/05/2016 05:00:00","BZN|GB","Without Sequence","25.70","",""
"20/05/2016 05:00:00 - 20/05/2016 06:00:00","BZN|GB","Without Sequence","29.01","",""
"20/05/2016 06:00:00 - 20/05/2016 07:00:00","BZN|GB","Without Sequence","31.07","",""
"20/05/2016 07:00:00 - 20/05/2016 08:00:00","BZN|GB","Without Sequence","46.55","",""
"20/05/2016 08:00:00 - 20/05/2016 09:00:00","BZN|GB","Without Sequence","49.58","",""
"20/05/2016 09:00:00 - 20/05/2016 10:00:00","BZN|GB","Without Sequence","40.00","",""
"20/05/2016 10:00:00 - 20/05/2016 11:00:00","BZN|GB","Without Sequence","33.00","",""
"20/05/2016 11:00:00 - 20/05/2016 12:00:00","BZN|GB","Without Sequence","30.62","",""
"20/05/2016 12:00:00 - 20/05/2016 13:00:00","BZN|GB","Without Sequence","27.13","",""
"20/05/2016 13:00:00 - 20/05/2016 14:00:00","BZN|GB","Without Sequence","26.67","",""
"20/05/2016 14:00:00 - 20/05/2016 15:00:00","BZN|GB","Without Sequence","26.84","",""
"20/05/2016 15:00:00 - 20/05/2016 16:00:00","BZN|GB","Without Sequence","30.00","",""
"20/05/2016 16:00:00 - 20/05/2016 17:00:00","BZN|GB","Without Sequence","35.00","",""
"20/05/2016 17:00:00 - 20/05/2016 18:00:00","BZN|GB","Without Sequence","40.00","",""
"20/05/2016 18:00:00 - 20/05/2016 19:00:00","BZN|GB","Without Sequence","40.30","",""
"20/05/2016 19:00:00 - 20/05/2016 20:00:00","BZN|GB","Without Sequence","32.03","",""
"20/05/2016 20:00:00 - 20/05/2016 21:00:00","BZN|GB","Without Sequence","30.00","",""
"20/05/2016 21:00:00 - 20/05/2016 22:00:00","BZN|GB","Without Sequence","27.73","",""
"20/05/2016 22:00:00 - 20/05/2016 23:00:00","BZN|GB","Without Sequence","36.90","",""
"20/05/2016 23:00:00 - 21/05/2016 00:00:00","BZN|GB","Without Sequence","30.07","",""
"21/05/2016 00:00:00 - 21/05/2016 01:00:00","BZN|GB","Without Sequence","27.95","",""
"21/05/2016 01:00:00 - 21/05/2016 02:00:00","BZN|GB","Without Sequence","20.00","",""
"21/05/2016 02:00:00 - 21/05/2016 03:00:00","BZN|GB","Without Sequence","17.64","",""
"21/05/2016 03:00:00 - 21/05/2016 04:00:00","BZN|GB","Without Sequence","15.96","",""
"21/05/2016 04:00:00 - 21/05/2016 05:00:00","BZN|GB","Without Sequence","15.81","",""
"21/05/2016 05:00:00 - 21/05/2016 06:00:00","BZN|GB","Without Sequence","23.53","",""
"21/05/2016 06:00:00 - 21/05/2016 07:00:00","BZN|GB","Without Sequence","27.43","",""
"21/05/2016 07:00:00 - 21/05/2016 08:00:00","BZN|GB","Without Sequence","29.87","",""
"21/05/2016 08:00:00 - 21/05/2016 09:00:00","BZN|GB","Without Sequence","33.00","",""
"21/05/2016 09:00:00 - 21/05/2016 10:00:00","BZN|GB","Without Sequence","36.72","",""
"21/05/2016 10:00:00 - 21/05/2016 11:00:00","BZN|GB","Without Sequence","38.42","",""
"21/05/2016 11:00:00 - 21/05/2016 12:00:00","BZN|GB","Without Sequence","28.59","",""
"21/05/2016 12:00:00 - 21/05/2016 13:00:00","BZN|GB","Without Sequence","27.09","",""
"21/05/2016 13:00:00 - 21/05/2016 14:00:00","BZN|GB","Without Sequence","22.91","",""
"21/05/2016 14:00:00 - 21/05/2016 15:00:00","BZN|GB","Without Sequence","19.95","",""
"21/05/2016 15:00:00 - 21/05/2016 16:00:00","BZN|GB","Without Sequence","26.50","",""
"21/05/2016 16:00:00 - 21/05/2016 17:00:00","BZN|GB","Without Sequence","37.82","",""
"21/05/2016 17:00:00 - 21/05/2016 18:00:00","BZN|GB","Without Sequence","46.39","",""
"21/05/2016 18:00:00 - 21/05/2016 19:00:00","BZN|GB","Without Sequence","47.95","",""
"21/05/2016 19:00:00 - 21/05/2016 20:00:00","BZN|GB","Without Sequence","40.47","",""
"21/05/2016 20:00:00 - 21/05/2016 21:00:00","BZN|GB","Without Sequence","47.45","",""
"21/05/2016 21:00:00 - 21/05/2016 22:00:00","BZN|GB","Without Sequence","33.04","",""
"21/05/2016 22:00:00 - 21/05/2016 23:00:00","BZN|GB","Without Sequence","37.06","",""
"21/05/2016 23:00:00 - 22/05/2016 00:00:00","BZN|GB","Without Sequence","28.83","",""
"22/05/2016 00:00:00 - 22/05/2016 01:00:00","BZN|GB","Without Sequence","29.71","",""
"22/05/2016 01:00:00 - 22/05/2016 02:00:00","BZN|GB","Without Sequence","29.00","",""
"22/05/2016 02:00:00 - 22/05/2016 03:00:00","BZN|GB","Without Sequence","28.82","",""
"22/05/2016 03:00:00 - 22/05/2016 04:00:00","BZN|GB","Without Sequence","28.82","",""
"22/05/2016 04:00:00 - 22/05/2016 05:00:00","BZN|GB","Without Sequence","24.87","",""
"22/05/2016 05:00:00 - 22/05/2016 06:00:00","BZN|GB","Without Sequence","26.95","",""
"22/05/2016 06:00:00 - 22/05/2016 07:00:00","BZN|GB","Without Sequence","19.82","",""
"22/05/2016 07:00:00 - 22/05/2016 08:00:00","BZN|GB","Without Sequence","26.82","",""
"22/05/2016 08:00:00 - 22/05/2016 09:00:00","BZN|GB","Without Sequence","29.09","",""
"22/05/2016 09:00:00 - 22/05/2016 10:00:00","BZN|GB","Without Sequence","34.90","",""
"22/05/2016 10:00:00 - 22/05/2016 11:00:00","BZN|GB","Without Sequence","39.82","",""
"22/05/2016 11:00:00 - 22/05/2016 12:00:00","BZN|GB","Without Sequence","40.39","",""
"22/05/2016 12:00:00 - 22/05/2016 13:00:00","BZN|GB","Without Sequence","30.40","",""
"22/05/2016 13:00:00 - 22/05/2016 14:00:00","BZN|GB","Without Sequence","26.57","",""
"22/05/2016 14:00:00 - 22/05/2016 15:00:00","BZN|GB","Without Sequence","23.17","",""
"22/05/2016 15:00:00 - 22/05/2016 16:00:00","BZN|GB","Without Sequence","28.19","",""
"22/05/2016 16:00:00 - 22/05/2016 17:00:00","BZN|GB","Without Sequence","39.92","",""
"22/05/2016 17:00:00 - 22/05/2016 18:00:00","BZN|GB","Without Sequence","46.03","",""
"22/05/2016 18:00:00 - 22/05/2016 19:00:00","BZN|GB","Without Sequence","44.92","",""
"22/05/2016 19:00:00 - 22/05/2016 20:00:00","BZN|GB","Without Sequence","44.97","",""
"22/05/2016 20:00:00 - 22/05/2016 21:00:00","BZN|GB","Without Sequence","48.51","",""
"22/05/2016 21:00:00 - 22/05/2016 22:00:00","BZN|GB","Without Sequence","34.01","",""
"22/05/2016 22:00:00 - 22/05/2016 23:00:00","BZN|GB","Without Sequence","39.00","",""
"22/05/2016 23:00:00 - 23/05/2016 00:00:00","BZN|GB","Without Sequence","27.41","",""
"23/05/2016 00:00:00 - 23/05/2016 01:00:00","BZN|GB","Without Sequence","28.27","",""
"23/05/2016 01:00:00 - 23/05/2016 02:00:00","BZN|GB","Without Sequence","27.40","",""
"23/05/2016 02:00:00 - 23/05/2016 03:00:00","BZN|GB","Without Sequence","26.24","",""
"23/05/2016 03:00:00 - 23/05/2016 04:00:00","BZN|GB","Without Sequence","25.92","",""
"23/05/2016 04:00:00 - 23/05/2016 05:00:00","BZN|GB","Without Sequence","22.32","",""
"23/05/2016 05:00:00 - 23/05/2016 06:00:00","BZN|GB","Without Sequence","29.02","",""
"23/05/2016 06:00:00 - 23/05/2016 07:00:00","BZN|GB","Without Sequence","30.94","",""
"23/05/2016 07:00:00 - 23/05/2016 08:00:00","BZN|GB","Without Sequence","35.00","",""
"23/05/2016 08:00:00 - 23/05/2016 09:00:00","BZN|GB","Without Sequence","38.39","",""
"23/05/2016 09:00:00 - 23/05/2016 10:00:00","BZN|GB","Without Sequence","35.87","",""
"23/05/2016 10:00:00 - 23/05/2016 11:00:00","BZN|GB","Without Sequence","33.70","",""
"23/05/2016 11:00:00 - 23/05/2016 12:00:00","BZN|GB","Without Sequence","30.17","",""
"23/05/2016 12:00:00 - 23/05/2016 13:00:00","BZN|GB","Without Sequence","28.50","",""
"23/05/2016 13:00:00 - 23/05/2016 14:00:00","BZN|GB","Without Sequence","27.76","",""
"23/05/2016 14:00:00 - 23/05/2016 15:00:00","BZN|GB","Without Sequence","27.75","",""
"23/05/2016 15:00:00 - 23/05/2016 16:00:00","BZN|GB","Without Sequence","38.99","",""
"23/05/2016 16:00:00 - 23/05/2016 17:00:00","BZN|GB","Without Sequence","53.22","",""
"23/05/2016 17:00:00 - 23/05/2016 18:00:00","BZN|GB","Without Sequence","54.93","",""
"23/05/2016 18:00:00 - 23/05/2016 19:00:00","BZN|GB","Without Sequence","43.21","",""
"23/05/2016 19:00:00 - 23/05/2016 20:00:00","BZN|GB","Without Sequence","37.74","",""
"23/05/2016 20:00:00 - 23/05/2016 21:00:00","BZN|GB","Without Sequence","40.84","",""
"23/05/2016 21:00:00 - 23/05/2016 22:00:00","BZN|GB","Without Sequence","32.02","",""
"23/05/2016 22:00:00 - 23/05/2016 23:00:00","BZN|GB","Without Sequence","33.97","",""
"23/05/2016 23:00:00 - 24/05/2016 00:00:00","BZN|GB","Without Sequence","28.90","",""
"24/05/2016 00:00:00 - 24/05/2016 01:00:00","BZN|GB","Without Sequence","28.48","",""
"24/05/2016 01:00:00 - 24/05/2016 02:00:00","BZN|GB","Without Sequence","27.76","",""
"24/05/2016 02:00:00 - 24/05/2016 03:00:00","BZN|GB","Without Sequence","26.32","",""
"24/05/2016 03:00:00 - 24/05/2016 04:00:00","BZN|GB","Without Sequence","23.16","",""
"24/05/2016 04:00:00 - 24/05/2016 05:00:00","BZN|GB","Without Sequence","21.34","",""
"24/05/2016 05:00:00 - 24/05/2016 06:00:00","BZN|GB","Without Sequence","29.07","",""
"24/05/2016 06:00:00 - 24/05/2016 07:00:00","BZN|GB","Without Sequence","33.85","",""
"24/05/2016 07:00:00 - 24/05/2016 08:00:00","BZN|GB","Without Sequence","47.77","",""
"24/05/2016 08:00:00 - 24/05/2016 09:00:00","BZN|GB","Without Sequence","44.96","",""
"24/05/2016 09:00:00 - 24/05/2016 10:00:00","BZN|GB","Without Sequence","38.80","",""
"24/05/2016 10:00:00 - 24/05/2016 11:00:00","BZN|GB","Without Sequence","29.99","",""
"24/05/2016 11:00:00 - 24/05/2016 12:00:00","BZN|GB","Without Sequence","27.94","",""
"24/05/2016 12:00:00 - 24/05/2016 13:00:00","BZN|GB","Without Sequence","27.26","",""
"24/05/2016 13:00:00 - 24/05/2016 14:00:00","BZN|GB","Without Sequence","27.02","",""
"24/05/2016 14:00:00 - 24/05/2016 15:00:00","BZN|GB","Without Sequence","27.40","",""
"24/05/2016 15:00:00 - 24/05/2016 16:00:00","BZN|GB","Without Sequence","30.63","",""
"24/05/2016 16:00:00 - 24/05/2016 17:00:00","BZN|GB","Without Sequence","49.14","",""
"24/05/2016 17:00:00 - 24/05/2016 18:00:00","BZN|GB","Without Sequence","44.98","",""
"24/05/2016 18:00:00 - 24/05/2016 19:00:00","BZN|GB","Without Sequence","34.82","",""
"24/05/2016 19:00:00 - 24/05/2016 20:00:00","BZN|GB","Without Sequence","29.98","",""
"24/05/2016 20:00:00 - 24/05/2016 21:00:00","BZN|GB","Without Sequence","32.48","",""
"24/05/2016 21:00:00 - 24/05/2016 22:00:00","BZN|GB","Without Sequence","27.70","",""
"24/05/2016 22:00:00 - 24/05/2016 23:00:00","BZN|GB","Without Sequence","31.00","",""
"24/05/2016 23:00:00 - 25/05/2016 00:00:00","BZN|GB","Without Sequence","25.71","",""
"25/05/2016 00:00:00 - 25/05/2016 01:00:00","BZN|GB","Without Sequence","28.14","",""
"25/05/2016 01:00:00 - 25/05/2016 02:00:00","BZN|GB","Without Sequence","25.00","",""
"25/05/2016 02:00:00 - 25/05/2016 03:00:00","BZN|GB","Without Sequence","24.53","",""
"25/05/2016 03:00:00 - 25/05/2016 04:00:00","BZN|GB","Without Sequence","24.02","",""
"25/05/2016 04:00:00 - 25/05/2016 05:00:00","BZN|GB","Without Sequence","24.45","",""
"25/05/2016 05:00:00 - 25/05/2016 06:00:00","BZN|GB","Without Sequence","32.00","",""
"25/05/2016 06:00:00 - 25/05/2016 07:00:00","BZN|GB","Without Sequence","31.58","",""
"25/05/2016 07:00:00 - 25/05/2016 08:00:00","BZN|GB","Without Sequence","40.29","",""
"25/05/2016 08:00:00 - 25/05/2016 09:00:00","BZN|GB","Without Sequence","44.95","",""
"25/05/2016 09:00:00 - 25/05/2016 10:00:00","BZN|GB","Without Sequence","44.96","",""
"25/05/2016 10:00:00 - 25/05/2016 11:00:00","BZN|GB","Without Sequence","40.33","",""
"25/05/2016 11:00:00 - 25/05/2016 12:00:00","BZN|GB","Without Sequence","40.07","",""
"25/05/2016 12:00:00 - 25/05/2016 13:00:00","BZN|GB","Without Sequence","28.41","",""
"25/05/2016 13:00:00 - 25/05/2016 14:00:00","BZN|GB","Without Sequence","28.39","",""
"25/05/2016 14:00:00 - 25/05/2016 15:00:00","BZN|GB","Without Sequence","29.73","",""
"25/05/2016 15:00:00 - 25/05/2016 16:00:00","BZN|GB","Without Sequence","40.43","",""
"25/05/2016 16:00:00 - 25/05/2016 17:00:00","BZN|GB","Without Sequence","55.00","",""
"25/05/2016 17:00:00 - 25/05/2016 18:00:00","BZN|GB","Without Sequence","51.01","",""
"25/05/2016 18:00:00 - 25/05/2016 19:00:00","BZN|GB","Without Sequence","36.44","",""
"25/05/2016 19:00:00 - 25/05/2016 20:00:00","BZN|GB","Without Sequence","34.81","",""
"25/05/2016 20:00:00 - 25/05/2016 21:00:00","BZN|GB","Without Sequence","32.92","",""
"25/05/2016 21:00:00 - 25/05/2016 22:00:00","BZN|GB","Without Sequence","28.51","",""
"25/05/2016 22:00:00 - 25/05/2016 23:00:00","BZN|GB","Without Sequence","34.04","",""
"25/05/2016 23:00:00 - 26/05/2016 00:00:00","BZN|GB","Without Sequence","26.98","",""
"26/05/2016 00:00:00 - 26/05/2016 01:00:00","BZN|GB","Without Sequence","28.90","",""
"26/05/2016 01:00:00 - 26/05/2016 02:00:00","BZN|GB","Without Sequence","23.95","",""
"26/05/2016 02:00:00 - 26/05/2016 03:00:00","BZN|GB","Without Sequence","22.00","",""
"26/05/2016 03:00:00 - 26/05/2016 04:00:00","BZN|GB","Without Sequence","21.84","",""
"26/05/2016 04:00:00 - 26/05/2016 05:00:00","BZN|GB","Without Sequence","23.91","",""
"26/05/2016 05:00:00 - 26/05/2016 06:00:00","BZN|GB","Without Sequence","30.30","",""
"26/05/2016 06:00:00 - 26/05/2016 07:00:00","BZN|GB","Without Sequence","31.00","",""
"26/05/2016 07:00:00 - 26/05/2016 08:00:00","BZN|GB","Without Sequence","39.81","",""
"26/05/2016 08:00:00 - 26/05/2016 09:00:00","BZN|GB","Without Sequence","41.43","",""
"26/05/2016 09:00:00 - 26/05/2016 10:00:00","BZN|GB","Without Sequence","39.75","",""
"26/05/2016 10:00:00 - 26/05/2016 11:00:00","BZN|GB","Without Sequence","34.02","",""
"26/05/2016 11:00:00 - 26/05/2016 12:00:00","BZN|GB","Without Sequence","30.80","",""
"26/05/2016 12:00:00 - 26/05/2016 13:00:00","BZN|GB","Without Sequence","28.34","",""
"26/05/2016 13:00:00 - 26/05/2016 14:00:00","BZN|GB","Without Sequence","27.77","",""
"26/05/2016 14:00:00 - 26/05/2016 15:00:00","BZN|GB","Without Sequence","27.77","",""
"26/05/2016 15:00:00 - 26/05/2016 16:00:00","BZN|GB","Without Sequence","42.29","",""
"26/05/2016 16:00:00 - 26/05/2016 17:00:00","BZN|GB","Without Sequence","50.05","",""
"26/05/2016 17:00:00 - 26/05/2016 18:00:00","BZN|GB","Without Sequence","49.07","",""
"26/05/2016 18:00:00 - 26/05/2016 19:00:00","BZN|GB","Without Sequence","40.43","",""
"26/05/2016 19:00:00 - 26/05/2016 20:00:00","BZN|GB","Without Sequence","33.95","",""
"26/05/2016 20:00:00 - 26/05/2016 21:00:00","BZN|GB","Without Sequence","32.65","",""
"26/05/2016 21:00:00 - 26/05/2016 22:00:00","BZN|GB","Without Sequence","28.44","",""
"26/05/2016 22:00:00 - 26/05/2016 23:00:00","BZN|GB","Without Sequence","35.00","",""
"26/05/2016 23:00:00 - 27/05/2016 00:00:00","BZN|GB","Without Sequence","28.06","",""
"27/05/2016 00:00:00 - 27/05/2016 01:00:00","BZN|GB","Without Sequence","28.12","",""
"27/05/2016 01:00:00 - 27/05/2016 02:00:00","BZN|GB","Without Sequence","26.50","",""
"27/05/2016 02:00:00 - 27/05/2016 03:00:00","BZN|GB","Without Sequence","22.97","",""
"27/05/2016 03:00:00 - 27/05/2016 04:00:00","BZN|GB","Without Sequence","21.64","",""
"27/05/2016 04:00:00 - 27/05/2016 05:00:00","BZN|GB","Without Sequence","22.78","",""
"27/05/2016 05:00:00 - 27/05/2016 06:00:00","BZN|GB","Without Sequence","29.74","",""
"27/05/2016 06:00:00 - 27/05/2016 07:00:00","BZN|GB","Without Sequence","31.92","",""
"27/05/2016 07:00:00 - 27/05/2016 08:00:00","BZN|GB","Without Sequence","45.74","",""
"27/05/2016 08:00:00 - 27/05/2016 09:00:00","BZN|GB","Without Sequence","49.49","",""
"27/05/2016 09:00:00 - 27/05/2016 10:00:00","BZN|GB","Without Sequence","45.00","",""
"27/05/2016 10:00:00 - 27/05/2016 11:00:00","BZN|GB","Without Sequence","39.63","",""
"27/05/2016 11:00:00 - 27/05/2016 12:00:00","BZN|GB","Without Sequence","37.56","",""
"27/05/2016 12:00:00 - 27/05/2016 13:00:00","BZN|GB","Without Sequence","32.01","",""
"27/05/2016 13:00:00 - 27/05/2016 14:00:00","BZN|GB","Without Sequence","27.67","",""
"27/05/2016 14:00:00 - 27/05/2016 15:00:00","BZN|GB","Without Sequence","27.77","",""
"27/05/2016 15:00:00 - 27/05/2016 16:00:00","BZN|GB","Without Sequence","33.52","",""
"27/05/2016 16:00:00 - 27/05/2016 17:00:00","BZN|GB","Without Sequence","39.80","",""
"27/05/2016 17:00:00 - 27/05/2016 18:00:00","BZN|GB","Without Sequence","34.95","",""
"27/05/2016 18:00:00 - 27/05/2016 19:00:00","BZN|GB","Without Sequence","33.62","",""
"27/05/2016 19:00:00 - 27/05/2016 20:00:00","BZN|GB","Without Sequence","28.88","",""
"27/05/2016 20:00:00 - 27/05/2016 21:00:00","BZN|GB","Without Sequence","33.56","",""
"27/05/2016 21:00:00 - 27/05/2016 22:00:00","BZN|GB","Without Sequence","33.05","",""
"27/05/2016 22:00:00 - 27/05/2016 23:00:00","BZN|GB","Without Sequence","37.94","",""
"27/05/2016 23:00:00 - 28/05/2016 00:00:00","BZN|GB","Without Sequence","30.50","",""
"28/05/2016 00:00:00 - 28/05/2016 01:00:00","BZN|GB","Without Sequence","30.53","",""
"28/05/2016 01:00:00 - 28/05/2016 02:00:00","BZN|GB","Without Sequence","27.60","",""
"28/05/2016 02:00:00 - 28/05/2016 03:00:00","BZN|GB","Without Sequence","27.41","",""
"28/05/2016 03:00:00 - 28/05/2016 04:00:00","BZN|GB","Without Sequence","26.06","",""
"28/05/2016 04:00:00 - 28/05/2016 05:00:00","BZN|GB","Without Sequence","26.05","",""
"28/05/2016 05:00:00 - 28/05/2016 06:00:00","BZN|GB","Without Sequence","26.91","",""
"28/05/2016 06:00:00 - 28/05/2016 07:00:00","BZN|GB","Without Sequence","26.10","",""
"28/05/2016 07:00:00 - 28/05/2016 08:00:00","BZN|GB","Without Sequence","37.14","",""
"28/05/2016 08:00:00 - 28/05/2016 09:00:00","BZN|GB","Without Sequence","45.85","",""
"28/05/2016 09:00:00 - 28/05/2016 10:00:00","BZN|GB","Without Sequence","45.00","",""
"28/05/2016 10:00:00 - 28/05/2016 11:00:00","BZN|GB","Without Sequence","39.99","",""
"28/05/2016 11:00:00 - 28/05/2016 12:00:00","BZN|GB","Without Sequence","32.30","",""
"28/05/2016 12:00:00 - 28/05/2016 13:00:00","BZN|GB","Without Sequence","28.02","",""
"28/05/2016 13:00:00 - 28/05/2016 14:00:00","BZN|GB","Without Sequence","26.06","",""
"28/05/2016 14:00:00 - 28/05/2016 15:00:00","BZN|GB","Without Sequence","26.01","",""
"28/05/2016 15:00:00 - 28/05/2016 16:00:00","BZN|GB","Without Sequence","28.01","",""
"28/05/2016 16:00:00 - 28/05/2016 17:00:00","BZN|GB","Without Sequence","37.19","",""
"28/05/2016 17:00:00 - 28/05/2016 18:00:00","BZN|GB","Without Sequence","48.00","",""
"28/05/2016 18:00:00 - 28/05/2016 19:00:00","BZN|GB","Without Sequence","45.48","",""
"28/05/2016 19:00:00 - 28/05/2016 20:00:00","BZN|GB","Without Sequence","35.00","",""
"28/05/2016 20:00:00 - 28/05/2016 21:00:00","BZN|GB","Without Sequence","41.77","",""
"28/05/2016 21:00:00 - 28/05/2016 22:00:00","BZN|GB","Without Sequence","35.16","",""
"28/05/2016 22:00:00 - 28/05/2016 23:00:00","BZN|GB","Without Sequence","39.00","",""
"28/05/2016 23:00:00 - 29/05/2016 00:00:00","BZN|GB","Without Sequence","33.00","",""
"29/05/2016 00:00:00 - 29/05/2016 01:00:00","BZN|GB","Without Sequence","31.11","",""
"29/05/2016 01:00:00 - 29/05/2016 02:00:00","BZN|GB","Without Sequence","29.94","",""
"29/05/2016 02:00:00 - 29/05/2016 03:00:00","BZN|GB","Without Sequence","28.67","",""
"29/05/2016 03:00:00 - 29/05/2016 04:00:00","BZN|GB","Without Sequence","28.00","",""
"29/05/2016 04:00:00 - 29/05/2016 05:00:00","BZN|GB","Without Sequence","24.20","",""
"29/05/2016 05:00:00 - 29/05/2016 06:00:00","BZN|GB","Without Sequence","25.98","",""
"29/05/2016 06:00:00 - 29/05/2016 07:00:00","BZN|GB","Without Sequence","23.99","",""
"29/05/2016 07:00:00 - 29/05/2016 08:00:00","BZN|GB","Without Sequence","28.50","",""
"29/05/2016 08:00:00 - 29/05/2016 09:00:00","BZN|GB","Without Sequence","30.80","",""
"29/05/2016 09:00:00 - 29/05/2016 10:00:00","BZN|GB","Without Sequence","34.42","",""
"29/05/2016 10:00:00 - 29/05/2016 11:00:00","BZN|GB","Without Sequence","38.17","",""
"29/05/2016 11:00:00 - 29/05/2016 12:00:00","BZN|GB","Without Sequence","32.51","",""
"29/05/2016 12:00:00 - 29/05/2016 13:00:00","BZN|GB","Without Sequence","28.55","",""
"29/05/2016 13:00:00 - 29/05/2016 14:00:00","BZN|GB","Without Sequence","28.17","",""
"29/05/2016 14:00:00 - 29/05/2016 15:00:00","BZN|GB","Without Sequence","28.11","",""
"29/05/2016 15:00:00 - 29/05/2016 16:00:00","BZN|GB","Without Sequence","28.80","",""
"29/05/2016 16:00:00 - 29/05/2016 17:00:00","BZN|GB","Without Sequence","35.00","",""
"29/05/2016 17:00:00 - 29/05/2016 18:00:00","BZN|GB","Without Sequence","42.88","",""
